dataset,method,epsilon,rep,nmi,evc_overlap,evc_mae,deg_kl,diam_rel,cc_rel,mod_rel,edges,time_sec,timestamp
CA-HepPh,privgraph,0.5,7,0.037966791657990474,0.3,0.03648045317685556,15.586232325760667,0.6153846153846153,0.9491578180888008,0.6244072930083567,115349,141.66,2026-05-11 02:03:29
CA-HepPh,privgraph,0.5,8,0.03595565176535926,0.11666666666666667,0.017908479343239327,16.114677953368624,0.6153846153846153,0.967070585886734,0.6300090219999909,117127,141.52,2026-05-11 02:05:51
CA-HepPh,privgraph,0.5,9,0.03649602334839143,0.25,0.03190829644666378,12.264440177492828,0.6153846153846153,0.9575547903434123,0.6222855407346212,117056,143.06,2026-05-11 02:08:14
CA-HepPh,privgraph,1.0,0,0.05506132030085182,0.95,0.0025521852008116293,2.7669169976759997,0.5384615384615384,0.3642215926184545,0.40424777335905027,117790,181.62,2026-05-11 02:11:15
CA-HepPh,privgraph,1.0,1,0.05404682982059651,0.8583333333333333,0.00543054797747301,6.698194481875111,0.5384615384615384,0.36358159722973266,0.43559240456717085,117755,169.8,2026-05-11 02:14:05
CA-HepPh,privgraph,1.0,2,0.046444363458060266,0.7083333333333334,0.00880530847464981,7.244253693540384,0.5384615384615384,0.3919847813850436,0.46943897524929085,117064,166.82,2026-05-11 02:16:52
CA-HepPh,privgraph,1.0,3,0.053192847424319775,0.8666666666666667,0.0024401783822691338,6.630124407720707,0.5384615384615384,0.24368513345148035,0.3984629593516117,117580,174.3,2026-05-11 02:19:46
CA-HepPh,privgraph,1.0,4,0.051176432920978024,0.7666666666666667,0.004571924291755328,3.4903098029294553,0.5384615384615384,0.2607264478808599,0.42990695089367037,116828,173.89,2026-05-11 02:22:40
CA-HepPh,privgraph,1.0,5,0.04786499414399622,0.6666666666666666,0.014523658436285558,11.740085017800768,0.5384615384615384,0.5510937500163566,0.5119780603917433,117495,164.67,2026-05-11 02:25:25
CA-HepPh,privgraph,1.0,6,0.04506246841863018,0.5166666666666667,0.020976001323772687,8.05164449319437,0.6153846153846153,0.6686378871648703,0.546454115278567,117744,163.4,2026-05-11 02:28:08
CA-HepPh,privgraph,1.0,7,0.05604063471430561,0.8916666666666667,0.0021423306338416133,2.9220137669699615,0.5384615384615384,0.22850658339866692,0.400648630707368,117331,183.67,2026-05-11 02:31:12
CA-HepPh,privgraph,1.0,8,0.050984353933639495,0.8083333333333333,0.004953611890796244,3.240523154652167,0.5384615384615384,0.3234640808682043,0.43594244411989086,116887,176.41,2026-05-11 02:34:08
CA-HepPh,privgraph,1.0,9,0.04976853688425844,0.8,0.004256871162487008,3.705136402589759,0.5384615384615384,0.23266736372607358,0.4191680709540884,117218,168.85,2026-05-11 02:36:57
CA-HepPh,privgraph,1.5,0,0.05810824882891914,0.9083333333333333,0.002789693528465941,1.45116436957046,0.46153846153846145,0.4153423278218046,0.3366775960432181,117512,195.83,2026-05-11 02:40:13
CA-HepPh,privgraph,1.5,1,0.05926808710323281,0.9333333333333333,0.0036012045568970513,1.7228887327424893,0.46153846153846145,0.5223345650347202,0.40994457027845665,116577,188.03,2026-05-11 02:43:21
CA-HepPh,privgraph,1.5,2,0.05417615957467156,0.95,0.0031208896759993255,1.8347448962542405,0.46153846153846145,0.47909550518964017,0.39117963008846474,117921,195.14,2026-05-11 02:46:36
CA-HepPh,privgraph,1.5,3,0.06318862207063122,0.95,0.003644630141773312,1.649869803453648,0.46153846153846145,0.5361946308513057,0.3886893119313175,117141,191.28,2026-05-11 02:49:47
CA-HepPh,privgraph,1.5,4,0.06436429980891224,0.9583333333333334,0.0045548135318989455,1.4089319674017877,0.46153846153846145,0.608230023606685,0.41440634928812015,117498,190.61,2026-05-11 02:52:58
CA-HepPh,privgraph,1.5,5,0.05965261666796359,0.95,0.003702603009458636,1.6992460660765785,0.46153846153846145,0.5433824889622577,0.4090694568000633,117394,188.78,2026-05-11 02:56:07
CA-HepPh,privgraph,1.5,6,0.05745130486725122,0.9416666666666667,0.0031849871428635593,1.8622172967511508,0.46153846153846145,0.4843946379772579,0.4026234001681495,117776,194.05,2026-05-11 02:59:21
CA-HepPh,privgraph,1.5,7,0.059386408399609056,0.9166666666666666,0.004081331503349786,1.68858629717758,0.46153846153846145,0.5655027501844471,0.4163018813106348,117799,188.91,2026-05-11 03:02:30
CA-HepPh,privgraph,1.5,8,0.06533292761884288,0.9583333333333334,0.004253340144648429,1.6647950285631437,0.46153846153846145,0.5668777719631768,0.4162975425788487,117493,190.86,2026-05-11 03:05:41
CA-HepPh,privgraph,1.5,9,0.059811385754825176,0.9333333333333333,0.003396142662922845,1.9053352522323064,0.46153846153846145,0.4827902285367102,0.3805658022639375,117157,188.84,2026-05-11 03:08:49
CA-HepPh,privgraph,2.0,0,0.0691657328962496,0.9583333333333334,0.004830068283977218,1.0183697182603688,0.46153846153846145,0.6493453848047568,0.41777537813865906,116641,190.92,2026-05-11 03:12:00
CA-HepPh,privgraph,2.0,1,0.07052219401993855,0.9333333333333333,0.004397506736203571,0.9363573231945614,0.3846153846153846,0.5879570083996023,0.3519773572790605,116039,188.63,2026-05-11 03:15:09
CA-HepPh,privgraph,2.0,2,0.0668806629754139,0.95,0.004081870834474371,0.9932039311801482,0.46153846153846145,0.5924323754718019,0.4083321932097416,116600,197.38,2026-05-11 03:18:26
CA-HepPh,privgraph,2.0,3,0.06595185528859247,0.9416666666666667,0.003498305048386279,1.132244973453045,0.46153846153846145,0.5187644647675379,0.31822948444504523,116228,195.59,2026-05-11 03:21:42
CA-HepPh,privgraph,2.0,4,0.06974927907880539,0.95,0.004187914865933554,0.9336448490263302,0.3846153846153846,0.5687384912228385,0.3334887391765103,116231,192.93,2026-05-11 03:24:55
CA-HepPh,privgraph,2.0,5,0.06972507263371197,0.95,0.004335935014184194,1.1634336316421396,0.46153846153846145,0.5884193306188397,0.38445132866275145,115825,187.86,2026-05-11 03:28:03
CA-HepPh,privgraph,2.0,6,0.07841585863576372,0.9416666666666667,0.0032485324092059783,0.8800462344744819,0.3846153846153846,0.5155588333895041,0.29910080111682846,117104,191.87,2026-05-11 03:31:15
CA-HepPh,privgraph,2.0,7,0.07385377777288689,0.975,0.004143822386251068,0.9206181353258043,0.3846153846153846,0.5899815142826925,0.3541007247540295,116579,191.37,2026-05-11 03:34:26
CA-HepPh,privgraph,2.0,8,0.07922540967494006,0.9416666666666667,0.004817476543276831,1.0795004317264767,0.3846153846153846,0.6510108617837148,0.4466173224666407,116518,190.69,2026-05-11 03:37:37
CA-HepPh,privgraph,2.0,9,0.06442761319049387,0.9666666666666667,0.00337634358181797,1.4085877410609118,0.46153846153846145,0.5336322427204172,0.34656449861047833,116197,190.24,2026-05-11 03:40:47
CA-HepPh,privgraph,2.5,0,0.07172756928030229,0.9583333333333334,0.0035044128542238576,0.8432665940089962,0.3846153846153846,0.5269766421126199,0.29253621797467577,114657,188.55,2026-05-11 03:43:56
CA-HepPh,privgraph,2.5,1,0.0690333230908737,0.9666666666666667,0.004124082097623017,0.8245110752849016,0.30769230769230765,0.5855473389218839,0.3406373910231175,116633,188.96,2026-05-11 03:47:04
CA-HepPh,privgraph,2.5,2,0.07530249587773534,0.9583333333333334,0.0036127341962135773,0.7584452824382726,0.3846153846153846,0.5307782416298525,0.30408650034705303,115047,187.87,2026-05-11 03:50:12
CA-HepPh,privgraph,2.5,3,0.07133896144989693,0.975,0.003841080122966957,0.8830895981850299,0.3846153846153846,0.560648125810573,0.3220700756610699,116388,188.14,2026-05-11 03:53:20
CA-HepPh,privgraph,2.5,4,0.07532255011340971,0.9333333333333333,0.00395662640423484,0.7151413594635735,0.3846153846153846,0.516342084053597,0.2674335354194679,114868,189.47,2026-05-11 03:56:30
CA-HepPh,privgraph,2.5,5,0.07831162565598597,0.9333333333333333,0.004356821135758699,0.7283765621927414,0.3846153846153846,0.5458782287621446,0.29530323210822956,115294,188.41,2026-05-11 03:59:38
CA-HepPh,privgraph,2.5,6,0.07190569633251474,0.9333333333333333,0.004665028852498485,0.8062028256612942,0.3846153846153846,0.5736362260997703,0.3195922380443953,115040,188.68,2026-05-11 04:02:47
CA-HepPh,privgraph,2.5,7,0.08698871673845779,0.9583333333333334,0.004119502915007207,0.5877169174451984,0.30769230769230765,0.5501059742555593,0.2854140052353613,114797,185.33,2026-05-11 04:05:52
CA-HepPh,privgraph,2.5,8,0.07101757047219658,0.8833333333333333,0.0034408932902758177,0.9457854019837921,0.3846153846153846,0.5660546572542656,0.31518497236219567,115562,192.41,2026-05-11 04:09:05
CA-HepPh,privgraph,2.5,9,0.07567997358191478,0.9666666666666667,0.00516911713508995,0.8025488283514532,0.3846153846153846,0.6485598799654321,0.38193767399932566,117391,192.43,2026-05-11 04:12:17
CA-HepPh,privgraph,3.0,0,0.07912527367668462,0.925,0.0028355650926952997,0.6421289502486496,0.30769230769230765,0.4063923469184948,0.25354148272295596,116135,189.59,2026-05-11 04:15:27
CA-HepPh,privgraph,3.0,1,0.0793080922891564,0.9333333333333333,0.003141046829806336,0.7967614127323421,0.3846153846153846,0.5040810830283374,0.27561713039474856,117236,191.9,2026-05-11 04:18:39
CA-HepPh,privgraph,3.0,2,0.08726667045887106,0.95,0.0031259150506608067,0.613821823261101,0.3846153846153846,0.45157863799991377,0.2553249119060505,115943,186.36,2026-05-11 04:21:45
CA-HepPh,privgraph,3.0,3,0.08123743513999303,0.9416666666666667,0.0030139242407227363,0.9263832322976251,0.3846153846153846,0.5236481231491579,0.27023721970583725,117028,191.75,2026-05-11 04:24:57
CA-HepPh,privgraph,3.0,4,0.07775913303886642,0.95,0.0030979523974561086,0.6922659417970871,0.3846153846153846,0.4898042676844933,0.26679439239650393,115998,191.18,2026-05-11 04:28:08
CA-HepPh,privgraph,3.0,5,0.07424499019442508,0.95,0.0030729656408446226,0.7352719471229475,0.30769230769230765,0.5348465072439623,0.26196152731245237,116973,190.96,2026-05-11 04:31:19
CA-HepPh,privgraph,3.0,6,0.07747499443940464,0.9583333333333334,0.0032964118847593126,0.7902042091281174,0.3846153846153846,0.5252618986400643,0.2752452400506121,117533,195.27,2026-05-11 04:34:34
CA-HepPh,privgraph,3.0,7,0.07759361410816785,0.9666666666666667,0.004341227575140906,0.8356346458437145,0.3846153846153846,0.5842885722858384,0.3224391079873657,116341,192.7,2026-05-11 04:37:47
CA-HepPh,privgraph,3.0,8,0.08642792468484806,0.9,0.0028550394047809594,0.4739698780394848,0.30769230769230765,0.392737142815698,0.27841920744766696,116837,189.84,2026-05-11 04:40:57
CA-HepPh,privgraph,3.0,9,0.0791805599815862,0.975,0.0035587674657113905,0.6669587473811056,0.30769230769230765,0.5496419158093954,0.2685418697918118,117546,193.34,2026-05-11 04:44:10
CA-HepPh,privgraph,3.5,0,0.07572477674422545,0.9083333333333333,0.0033587975786229223,0.5969725513488103,0.30769230769230765,0.4595984582098637,0.2763025530649544,116984,193.77,2026-05-11 04:47:24
CA-HepPh,privgraph,3.5,1,0.08940858853514987,0.9,0.0034185343902829895,0.5030660014787631,0.23076923076923073,0.46832547095930704,0.29903207836409346,117191,191.25,2026-05-11 04:50:35
CA-HepPh,privgraph,3.5,2,0.0800639989895896,0.9083333333333333,0.0032264100285939856,0.6712354136422,0.3846153846153846,0.45689825785843124,0.25299591193561605,116727,190.78,2026-05-11 04:53:46
CA-HepPh,privgraph,3.5,3,0.08519497407559203,0.8916666666666667,0.003234940667998501,0.4559544014675283,0.30769230769230765,0.47691687981223796,0.2972355259814038,117311,187.86,2026-05-11 04:56:54
CA-HepPh,privgraph,3.5,4,0.08507315494269964,0.875,0.0032403096465433174,0.5087754025342505,0.30769230769230765,0.45392968868212935,0.29306611486845735,117495,194.0,2026-05-11 05:00:08
CA-HepPh,privgraph,3.5,5,0.08275057846466513,0.9166666666666666,0.003086905170451786,0.5739148398133451,0.30769230769230765,0.4446580525493492,0.27518502519441973,117290,192.41,2026-05-11 05:03:20
CA-HepPh,privgraph,3.5,6,0.08902525214665055,0.9416666666666667,0.002883657706545783,0.45605041078352676,0.30769230769230765,0.48996539935082456,0.2951445579378314,117399,190.71,2026-05-11 05:06:31
CA-HepPh,privgraph,3.5,7,0.08905714109770113,0.875,0.003688389307974305,0.5007643521341075,0.23076923076923073,0.4731870661978278,0.3062927995549243,116585,189.31,2026-05-11 05:09:40
CA-HepPh,privgraph,3.5,8,0.0822469320530453,0.9416666666666667,0.003530647710487782,0.6407992138862663,0.30769230769230765,0.5234667233665371,0.266163624485068,117146,192.51,2026-05-11 05:12:53
CA-HepPh,privgraph,3.5,9,0.09296553014496703,0.8166666666666667,0.0026110382137770043,0.5538063251262371,0.23076923076923073,0.38828620126272834,0.3424208464677019,117377,195.07,2026-05-11 05:16:08
CA-HepPh,ours,0.5,0,0.34609279779332824,0.16666666666666666,0.0250341055431077,2.17941043502084,0.0,0.1645622914753801,0.23202735770041472,51645,47.08,2026-05-11 05:16:55
CA-HepPh,ours,0.5,1,0.3622675216659455,0.21666666666666667,0.018458819130428943,2.3468803507038913,0.07692307692307691,0.16864329878925932,0.2186502102525687,60757,48.42,2026-05-11 05:17:43
CA-HepPh,ours,0.5,2,0.34618844079068634,0.10833333333333334,0.02353696596649042,2.1822926376981977,0.07692307692307691,0.1700453396345918,0.22720273499935434,49844,45.65,2026-05-11 05:18:29
CA-HepPh,ours,0.5,3,0.35278438389455463,0.175,0.018958591345278778,2.1371729574363982,0.07692307692307691,0.17986507373778401,0.23667238083388123,61322,50.03,2026-05-11 05:19:19
CA-HepPh,ours,0.5,4,0.35949657539817903,0.25,0.020267818135260966,2.1428393270514796,0.07692307692307691,0.1806570596304547,0.22705502646329237,65118,50.67,2026-05-11 05:20:10
CA-HepPh,ours,0.5,5,0.35320807399397597,0.3,0.016838308433871366,1.902495030003796,0.15384615384615383,0.1982615322200883,0.1958708121957007,60195,49.29,2026-05-11 05:20:59
CA-HepPh,ours,0.5,6,0.3491370651836911,0.18333333333333332,0.018332044689476426,2.177919031462589,0.0,0.1803065074051871,0.2330511208730835,59888,48.58,2026-05-11 05:21:48
CA-HepPh,ours,0.5,7,0.35742235168739406,0.16666666666666666,0.005978717435533869,2.2286058653638956,0.0,0.18975391064887898,0.24920674838371865,63600,49.44,2026-05-11 05:22:37
CA-HepPh,ours,0.5,8,0.35240328550911104,0.175,0.022572965938213656,2.2298310006592548,0.0,0.14233788543045128,0.23115871707091268,51459,43.18,2026-05-11 05:23:20
CA-HepPh,ours,0.5,9,0.36365993069503966,0.10833333333333334,0.021647460764886835,2.2776866643672196,0.07692307692307691,0.15348480146910934,0.2555639150556115,65332,50.7,2026-05-11 05:24:11
CA-HepPh,ours,1.0,0,0.3743353841107867,0.625,0.0013552671376417887,1.7780868651654222,0.23076923076923073,0.048137717970011575,0.1673460813572186,95567,63.82,2026-05-11 05:25:15
CA-HepPh,ours,1.0,1,0.3527689327935536,0.5166666666666667,0.018623274774469272,1.8082750304211095,0.15384615384615383,0.23986161029763264,0.2660709771190621,86163,63.58,2026-05-11 05:26:18
CA-HepPh,ours,1.0,2,0.3691958540113416,0.6416666666666667,0.002879766637666633,1.7617102795443602,0.0,0.06853572982036385,0.16201047233788538,88124,62.1,2026-05-11 05:27:20
CA-HepPh,ours,1.0,3,0.3823174818177454,0.8916666666666667,0.0011082860533927661,1.7748402580928044,0.15384615384615383,0.05535467314742907,0.00619122506068777,89230,58.71,2026-05-11 05:28:19
CA-HepPh,ours,1.0,4,0.38170968927852467,0.825,0.0016172536730292642,1.7021119101269326,0.15384615384615383,0.08558683486754272,0.06964035818874413,100873,66.38,2026-05-11 05:29:25
CA-HepPh,ours,1.0,5,0.38450698591964366,0.925,0.0011849045689680492,1.7250795922896116,0.07692307692307691,0.11974658473911623,0.009580992424694313,97969,64.49,2026-05-11 05:30:30
CA-HepPh,ours,1.0,6,0.3791871482816259,0.7333333333333333,0.0015423748971077561,1.8703766886545574,0.0,0.01194792171627513,0.06011200987058009,88359,58.85,2026-05-11 05:31:29
CA-HepPh,ours,1.0,7,0.38512482398651615,0.675,0.00158981377684438,1.7981670247741146,0.15384615384615383,0.029750844227934715,0.06613841025136664,93786,61.78,2026-05-11 05:32:31
CA-HepPh,ours,1.0,8,0.38294248885803833,0.9166666666666666,0.0014624318776649801,1.7065462368924826,0.07692307692307691,0.07434580969039421,0.037066690600139604,98217,65.66,2026-05-11 05:33:36
CA-HepPh,ours,1.0,9,0.37830368404510306,0.8,0.001443675903544584,1.693622170765586,0.0,0.05091562796439432,0.09192370201874238,98077,66.23,2026-05-11 05:34:43
CA-HepPh,ours,1.5,0,0.3900673165506793,0.975,0.002222727757796623,1.4278722633665641,0.23076923076923073,0.3974335600519069,0.08030898802685078,113494,77.31,2026-05-11 05:36:00
CA-HepPh,ours,1.5,1,0.38141497777345124,0.9333333333333333,0.0018042123926036537,1.4616446086101522,0.23076923076923073,0.3705028765136909,0.09574592899586516,111535,76.15,2026-05-11 05:37:16
CA-HepPh,ours,1.5,2,0.38902006175162257,0.975,0.0033413322432611072,1.3989385591208563,0.3846153846153846,0.4705759054791706,0.16106775077666882,114384,78.55,2026-05-11 05:38:35
CA-HepPh,ours,1.5,3,0.38948101239208727,0.9833333333333333,0.001489212449126293,1.4578671898622562,0.23076923076923073,0.3450538555533808,0.05867537632414009,111405,73.51,2026-05-11 05:39:48
CA-HepPh,ours,1.5,4,0.38506332651256236,0.9416666666666667,0.002317173683327907,1.4221496593789476,0.30769230769230765,0.38409630039858433,0.08812565862406632,112844,76.02,2026-05-11 05:41:04
CA-HepPh,ours,1.5,5,0.3837130677467593,0.9583333333333334,0.0020760572425913702,1.5087788337453407,0.15384615384615383,0.35291929367754926,0.08076998241348426,110477,75.23,2026-05-11 05:42:19
CA-HepPh,ours,1.5,6,0.3799835077825106,0.9583333333333334,0.0018898155870057096,1.381310846747263,0.15384615384615383,0.40157749469243215,0.08241558434939886,115235,80.62,2026-05-11 05:43:40
CA-HepPh,ours,1.5,7,0.38473815395746086,0.9833333333333333,0.0016617932392902748,1.416663698352805,0.23076923076923073,0.3450195277365448,0.03584409764600275,112279,77.51,2026-05-11 05:44:57
CA-HepPh,ours,1.5,8,0.3886164759796974,0.9583333333333334,0.0021347059746227664,1.4805284149372975,0.23076923076923073,0.4044763968185702,0.10322682557371189,114047,76.53,2026-05-11 05:46:14
CA-HepPh,ours,1.5,9,0.3894514412049924,0.975,0.0017778141821495023,1.2914845784501279,0.23076923076923073,0.36738679723660295,0.05024359862505514,114817,77.49,2026-05-11 05:47:31
CA-HepPh,ours,2.0,0,0.396876994685706,0.9666666666666667,0.0028100942073220237,1.2461126027640912,0.3846153846153846,0.4537794704209828,0.17762655963555604,110995,76.33,2026-05-11 05:48:48
CA-HepPh,ours,2.0,1,0.39224124339832184,0.9833333333333333,0.003240962476231511,1.1706074321856272,0.3846153846153846,0.4751252475649985,0.12286066554090776,115038,80.44,2026-05-11 05:50:08
CA-HepPh,ours,2.0,2,0.3891896288906755,0.9583333333333334,0.0020816036331605193,1.2017653778658621,0.3846153846153846,0.45492991182629644,0.1304603334198458,114379,85.25,2026-05-11 05:51:33
CA-HepPh,ours,2.0,3,0.39420125028192454,0.9833333333333333,0.0028291519574103054,1.1369661200411199,0.46153846153846145,0.4882075188960272,0.15744356720031116,115765,86.28,2026-05-11 05:53:00
CA-HepPh,ours,2.0,4,0.3887356463126329,0.9833333333333333,0.002964473850042416,1.1184105627248846,0.3846153846153846,0.49714863150901445,0.1707593423408536,115722,84.73,2026-05-11 05:54:24
CA-HepPh,ours,2.0,5,0.3812240495267528,0.9666666666666667,0.0033623064785519297,0.9984389856906806,0.3846153846153846,0.533440503237832,0.20203833587165226,115923,89.84,2026-05-11 05:55:54
CA-HepPh,ours,2.0,6,0.3932094988314193,0.9416666666666667,0.002775305094637569,1.087319550356957,0.3846153846153846,0.46950145201948007,0.16066252939466458,113856,81.92,2026-05-11 05:57:16
CA-HepPh,ours,2.0,7,0.3849250837243198,0.9583333333333334,0.003501796610103392,1.0749603689041312,0.3846153846153846,0.5302160544274931,0.20124964701762282,116035,87.77,2026-05-11 05:58:44
CA-HepPh,ours,2.0,8,0.3814390641177347,0.975,0.002863887383609247,1.202474533478412,0.3846153846153846,0.4977790513651978,0.1694598612691289,116194,88.27,2026-05-11 06:00:12
CA-HepPh,ours,2.0,9,0.38384897825180614,0.9583333333333334,0.003895342925831088,1.1272812690365028,0.3846153846153846,0.5841053140854163,0.2871470175944252,115157,88.05,2026-05-11 06:01:40
CA-HepPh,ours,2.5,0,0.3911725507049684,0.9583333333333334,0.0021566217635258056,1.0627011034827252,0.3846153846153846,0.4542257962322662,0.1371594091504125,112596,81.29,2026-05-11 06:03:02
CA-HepPh,ours,2.5,1,0.39197621976696445,0.9666666666666667,0.0028742177863524346,1.108572639982175,0.3846153846153846,0.4919153203143503,0.18512937354683695,112855,83.69,2026-05-11 06:04:25
CA-HepPh,ours,2.5,2,0.3864952232382216,0.9666666666666667,0.002543429668246194,1.136372665056526,0.3846153846153846,0.5091661220953388,0.18232022403476122,115239,87.07,2026-05-11 06:05:52
CA-HepPh,ours,2.5,3,0.39202089085061564,0.975,0.0016306507620071446,1.0727973468075835,0.3846153846153846,0.4417858217633051,0.12523120470966173,114536,85.49,2026-05-11 06:07:18
CA-HepPh,ours,2.5,4,0.38255113911508126,0.9666666666666667,0.003422563950850219,1.0383644524783655,0.46153846153846145,0.556535517952713,0.2253446216649578,115250,87.54,2026-05-11 06:08:45
CA-HepPh,ours,2.5,5,0.38362788725483404,0.9666666666666667,0.002543451085918109,1.0993191093967347,0.3846153846153846,0.46844798370027746,0.1392286158610296,115725,86.06,2026-05-11 06:10:11
CA-HepPh,ours,2.5,6,0.38691234410762493,0.9333333333333333,0.0009242907248705269,0.9979631976152354,0.46153846153846145,0.3331655280839136,0.11716700994450174,113101,87.25,2026-05-11 06:11:39
CA-HepPh,ours,2.5,7,0.3827608359328097,0.95,0.002631337935635226,0.9215366674793142,0.46153846153846145,0.5184517777408988,0.19388777780576935,114848,92.07,2026-05-11 06:13:11
CA-HepPh,ours,2.5,8,0.39127053258090194,0.9416666666666667,0.0016742951304608547,1.1254022863105193,0.3846153846153846,0.43871754516090367,0.1585852122161582,114248,85.28,2026-05-11 06:14:36
CA-HepPh,ours,2.5,9,0.36768251435279814,0.8166666666666667,0.0008104575181520882,0.9245232314925493,0.46153846153846145,0.2829883954797642,0.16745586956943626,113131,97.8,2026-05-11 06:16:14
CA-HepPh,ours,3.0,0,0.36602616148206096,0.85,0.0008151730597330617,1.0302054696676677,0.3846153846153846,0.27256569177522244,0.22498124471509895,113917,101.83,2026-05-11 06:17:56
CA-HepPh,ours,3.0,1,0.3706552688094014,0.9583333333333334,0.0010530374340574225,1.1055252011370051,0.3846153846153846,0.37794206960107185,0.14170989084174895,116355,97.38,2026-05-11 06:19:33
CA-HepPh,ours,3.0,2,0.39245728758991394,0.9083333333333333,0.001776651195911659,1.1561372254442062,0.46153846153846145,0.4363436681232053,0.11807534121629869,112479,83.16,2026-05-11 06:20:56
CA-HepPh,ours,3.0,3,0.3782439847861471,0.9083333333333333,0.0011725215264246464,1.0309499592796065,0.3846153846153846,0.40795588563294527,0.08056985337598978,114269,92.03,2026-05-11 06:22:28
CA-HepPh,ours,3.0,4,0.37655839728678053,0.8916666666666667,0.000690769032951898,1.0464960858053498,0.46153846153846145,0.26138856423588197,0.17623355130739074,112510,97.78,2026-05-11 06:24:06
CA-HepPh,ours,3.0,5,0.3870726397252463,0.8666666666666667,0.0012607295630799454,1.1398180360470356,0.46153846153846145,0.3197483362596513,0.14137995391303154,113251,90.46,2026-05-11 06:25:37
CA-HepPh,ours,3.0,6,0.35616652443414754,0.9,0.002076506200926796,0.9089875112068804,0.46153846153846145,0.4909248366071044,0.1492475154644271,116332,105.68,2026-05-11 06:27:22
CA-HepPh,ours,3.0,7,0.35809352816386897,0.95,0.0017450176047897792,0.8915016058660524,0.46153846153846145,0.47182472732714886,0.19431828164901113,116303,105.94,2026-05-11 06:29:08
CA-HepPh,ours,3.0,8,0.3831479005892736,0.9666666666666667,0.0037717436757355115,1.0059477674281627,0.3846153846153846,0.5486097432072282,0.20449138422704943,116099,91.65,2026-05-11 06:30:40
CA-HepPh,ours,3.0,9,0.3775937356382598,0.9666666666666667,0.003603852626517168,1.02470980826422,0.3846153846153846,0.5477164553590357,0.17850940387316808,116494,96.61,2026-05-11 06:32:16
CA-HepPh,ours,3.5,0,0.3489845574825657,0.9,0.0008408029275545126,0.882145240050582,0.3846153846153846,0.33757773285070175,0.21643226824486123,115232,111.56,2026-05-11 06:34:08
CA-HepPh,ours,3.5,1,0.36873295801233696,0.9416666666666667,0.0012019054590103088,0.957276254329412,0.46153846153846145,0.37029877826262575,0.19145844899232042,114583,105.14,2026-05-11 06:35:53
CA-HepPh,ours,3.5,2,0.3654994267208085,0.9333333333333333,0.0009728396326765432,0.9439506416491763,0.46153846153846145,0.3264905725955118,0.17768542505882562,113647,105.3,2026-05-11 06:37:38
CA-HepPh,ours,3.5,3,0.3649366972268784,0.9083333333333333,0.001175082422882566,0.9156436002017747,0.46153846153846145,0.33504154844613004,0.18258378846110784,114139,103.95,2026-05-11 06:39:22
CA-HepPh,ours,3.5,4,0.357102478939823,0.9166666666666666,0.0009660177352222103,0.8182275256630847,0.46153846153846145,0.386943575751632,0.19856818324464212,114791,107.05,2026-05-11 06:41:09
CA-HepPh,ours,3.5,5,0.36847224688341357,0.925,0.0011019638801422259,0.9570361603268904,0.3846153846153846,0.3546709207843296,0.20770339109415845,114137,104.85,2026-05-11 06:42:54
CA-HepPh,ours,3.5,6,0.37802591272875113,0.8916666666666667,0.000772752321724825,1.006642479551484,0.46153846153846145,0.2339442977323853,0.1874101959472654,111323,96.34,2026-05-11 06:44:31
CA-HepPh,ours,3.5,7,0.36635786382600294,0.9333333333333333,0.0014319352900096587,0.9332791516874317,0.46153846153846145,0.3972278721014107,0.14912150233002225,115679,104.99,2026-05-11 06:46:16
CA-HepPh,ours,3.5,8,0.36075748599310203,0.9416666666666667,0.001093519788699109,0.9472450106760502,0.3846153846153846,0.36048201456355533,0.17877783554117435,113974,104.79,2026-05-11 06:48:00
CA-HepPh,ours,3.5,9,0.3626925319316106,0.85,0.0004443271658228636,0.9770454838353912,0.3846153846153846,0.27659484103297977,0.19087453412800548,112253,103.36,2026-05-11 06:49:44
Enron,privgraph,0.5,0,0.012236068305462294,0.002976190476190476,0.026668868451601446,3.508051553241118,0.3846153846153846,0.7681254659918709,0.5129008096872543,178652,1627.29,2026-05-11 07:30:53
Enron,privgraph,0.5,1,0.012764572476929392,0.02976190476190476,0.022195719481713613,3.335315802471019,0.3846153846153846,0.6590648119081237,0.49542184550270274,180041,1604.73,2026-05-11 07:57:38
Enron,privgraph,0.5,2,0.013479270326448654,0.020833333333333332,0.01920841217999342,3.5181346936124234,0.3846153846153846,0.7119297013324191,0.501937403521825,178475,1617.5,2026-05-11 08:24:35
Enron,privgraph,0.5,3,0.013265609255749702,0.02976190476190476,0.024860683901428166,3.4706651789312635,0.3846153846153846,0.60802267289968,0.4893358917008534,180959,1629.99,2026-05-11 08:51:45
Enron,privgraph,0.5,4,0.013411725442332472,0.01488095238095238,0.025813009420753236,3.3842108426809903,0.3846153846153846,0.7215382054673474,0.5068877435041196,179156,1627.89,2026-05-11 09:18:53
Enron,privgraph,0.5,5,0.013338940236949159,0.02976190476190476,0.017637512942547853,3.3382132258942816,0.3846153846153846,0.721382097413713,0.49828391192946725,180681,1631.7,2026-05-11 09:46:05
Enron,privgraph,0.5,6,0.013888073575104107,0.011904761904761904,0.020437199985278518,3.2348411657276874,0.3846153846153846,0.6009790704532582,0.48354000650969925,182366,1649.1,2026-05-11 10:13:34
