eps,e1_r,e2_r,e3_r,Q_noisy,comm_count,exper,nmi,evc_overlap,evc_MAE,deg_kl,diam_rel,cc_rel,mod_rel
2.0,0.3,0.5,0.2,0.07925164793836272,3,8,0.2068503383617941,0.7727272727272727,0.002044429899320995,1.028844299739243,0.3636363636363636,0.030849303865218624,0.2117051715563086
2.0,0.3,0.6,0.1,0.07925164793836272,3,8,0.19579130477803303,0.7272727272727273,0.00261186211200054,0.934221095748142,0.3636363636363636,0.07185659268677469,0.18346762906611605
2.0,0.3,0.1,0.6,0.06972049074603076,4,9,0.059320872232064836,0.8181818181818182,0.02053041333699857,8.852381151335567,0.6363636363636362,0.5772843544253672,0.56606316655887
2.0,0.3,0.2,0.5,0.06972049074603076,4,9,0.1409075675101296,0.6818181818181818,0.003422628468019255,4.426844269862474,0.5454545454545454,0.13644322269604994,0.4083895821271081
2.0,0.3,0.30000000000000004,0.4,0.06972049074603076,4,9,0.18289895165818273,0.8636363636363636,0.0019385989766576137,1.3813926764532676,0.4545454545454545,0.08847333620329698,0.3434976152869612
2.0,0.3,0.4,0.3,0.06972049074603076,4,9,0.18576716554388048,0.8181818181818182,0.0007489589677185042,1.1110025051836963,0.5454545454545454,0.0548967362970915,0.3251284004741917
2.0,0.3,0.5,0.2,0.06972049074603076,4,9,0.17324482702031127,0.9090909090909091,0.0011291220424884093,1.0258439654357683,0.4545454545454545,0.06469588949142759,0.29357255914570907
2.0,0.3,0.6,0.1,0.06972049074603076,4,9,0.1641084204519054,1.0,0.003968344969936867,1.0689699106571176,0.4545454545454545,0.12610019594442187,0.27170584937493264
2.0,0.3,0.1,0.6,0.07193704893267547,4,10,0.09170110047438024,0.8181818181818182,0.007095308922943772,8.527927071913652,0.6363636363636362,0.3006378570916055,0.4989070000141131
2.0,0.3,0.2,0.5,0.07193704893267547,4,10,0.16906865787072584,0.8181818181818182,0.0013145391881278217,2.748848773683521,0.5454545454545454,0.015482202631308062,0.3691262645877339
2.0,0.3,0.30000000000000004,0.4,0.07193704893267547,4,10,0.19516552990712438,0.8181818181818182,0.0014954235592105959,2.58929573090233,0.5454545454545454,0.012749083401845458,0.30744114739171574
2.0,0.3,0.4,0.3,0.07193704893267547,4,10,0.20066683139567346,0.9090909090909091,0.001922425272094099,1.1710659553919318,0.4545454545454545,0.025997690799885155,0.2783670544841957
2.0,0.3,0.5,0.2,0.07193704893267547,4,10,0.2088802295618259,0.9090909090909091,0.002871033141576172,0.9569635049466529,0.3636363636363636,0.03221379699991726,0.2382433382178331
2.0,0.3,0.6,0.1,0.07193704893267547,4,10,0.19299612238246677,0.9090909090909091,0.0032016847017484126,0.891092800248335,0.3636363636363636,0.03859830195498241,0.2183698376451519
2.0,0.3,0.1,0.6,0.0733591633615294,4,11,0.0874547772564861,0.8181818181818182,0.004330568937349274,7.144107126313308,0.6363636363636362,0.3529716025923679,0.5340767494658252
2.0,0.3,0.2,0.5,0.0733591633615294,4,11,0.1481868463758807,0.8636363636363636,0.0010764007268527327,4.210684515488041,0.5454545454545454,0.13615989790754796,0.410931311944724
2.0,0.3,0.30000000000000004,0.4,0.0733591633615294,4,11,0.17877017663275835,0.8636363636363636,0.001091956569240384,2.7374945407115034,0.5454545454545454,0.14727889329908322,0.3978956634253222
2.0,0.3,0.4,0.3,0.0733591633615294,4,11,0.2036269847750364,0.9090909090909091,0.0017570716510560804,0.9597174508355644,0.4545454545454545,0.15807865648910224,0.37813321270281347
2.0,0.3,0.5,0.2,0.0733591633615294,4,11,0.16639014050072104,0.8181818181818182,0.003429755525573663,1.034831247302561,0.4545454545454545,0.17612720824234532,0.36030194261379994
2.0,0.3,0.6,0.1,0.0733591633615294,4,11,0.16194233241282457,0.8181818181818182,0.002923829527344228,0.8157811065901863,0.4545454545454545,0.18429550882420553,0.3548130710975653
2.0,0.3,0.1,0.6,0.06752598592260353,6,12,0.02862334121166279,0.5,0.02761178024586454,9.770846344475363,0.6363636363636362,0.8166982174324456,0.6502516120349168
2.0,0.3,0.2,0.5,0.06752598592260353,6,12,0.09030044455616708,0.6818181818181818,0.0026244095606190276,6.596690362670484,0.6363636363636362,0.21213857359919053,0.5110312485720787
2.0,0.3,0.30000000000000004,0.4,0.06752598592260353,6,12,0.1709472610466411,0.8181818181818182,0.0016410823896304354,1.5999565045169053,0.5454545454545454,0.047232127653127426,0.3348890842664177
2.0,0.3,0.4,0.3,0.06752598592260353,6,12,0.2251986426915616,0.7272727272727273,0.0015642548899209756,2.9422255087812013,0.5454545454545454,0.09496215571839624,0.27912711249263394
2.0,0.3,0.5,0.2,0.06752598592260353,6,12,0.20951050681259215,0.8181818181818182,0.0018880437041433574,1.4057334331045879,0.5454545454545454,0.0814790911854871,0.2530938079866162
2.0,0.3,0.6,0.1,0.06752598592260353,6,12,0.1901251277158796,0.7272727272727273,0.0016105544996820901,1.1112229926833068,0.5454545454545454,0.09401584161333558,0.21548269323669977
2.0,0.3,0.1,0.6,0.08095225352687352,4,13,0.11277210848016538,0.7727272727272727,0.004807787143409816,6.093608394044385,0.5454545454545454,0.21273433448396784,0.468793289673556
2.0,0.3,0.2,0.5,0.08095225352687352,4,13,0.18714345550126346,0.8181818181818182,0.0016405633245016858,4.166520540792544,0.5454545454545454,0.015183501806548361,0.3441381293413773
2.0,0.3,0.30000000000000004,0.4,0.08095225352687352,4,13,0.2049677663315144,0.9545454545454546,0.0016705280897245226,1.289512570575468,0.5454545454545454,0.05485625385812286,0.30485202116893606
2.0,0.3,0.4,0.3,0.08095225352687352,4,13,0.22969258440885038,0.9545454545454546,0.0017124766225155178,1.313294977469073,0.4545454545454545,0.048954166023531365,0.2611904879643421
2.0,0.3,0.5,0.2,0.08095225352687352,4,13,0.21162647774803356,0.8636363636363636,0.002700857983428891,1.2139102633976329,0.4545454545454545,0.08572578282346892,0.25790625488607183
2.0,0.3,0.6,0.1,0.08095225352687352,4,13,0.17776566411599953,0.8181818181818182,0.003721745611135742,1.0702317071865248,0.4545454545454545,0.0999550544120715,0.22160453071409073
2.0,0.3,0.1,0.6,0.06602900044005966,5,14,0.05436486366051144,0.0,0.017135174698006992,11.889514698695146,0.6363636363636362,0.6381769058423817,0.601546088029009
2.0,0.3,0.2,0.5,0.06602900044005966,5,14,0.11300953358421573,0.6818181818181818,0.005672033391073281,9.879068404346048,0.6363636363636362,0.19538776590816376,0.45298347589363824
2.0,0.3,0.30000000000000004,0.4,0.06602900044005966,5,14,0.16654311769394475,0.7727272727272727,0.004176257595483782,3.136286897845151,0.5454545454545454,0.03127868248983577,0.3593666459540616
2.0,0.3,0.4,0.3,0.06602900044005966,5,14,0.16123689106177164,0.8181818181818182,0.0013527178179252473,1.89324287573156,0.5454545454545454,0.013223905224138858,0.33711792771627624
2.0,0.3,0.5,0.2,0.06602900044005966,5,14,0.16253460385634713,0.8636363636363636,0.003062378501279245,2.7836828421643673,0.5454545454545454,0.02079264450188403,0.3053554648071372
2.0,0.3,0.6,0.1,0.06602900044005966,5,14,0.1665685510744665,0.7272727272727273,0.0029668184309429853,1.1589675735040872,0.4545454545454545,0.00752633992752177,0.24846631405567923
2.0,0.3,0.1,0.6,0.07761698426341468,3,15,0.09410362209766987,0.8181818181818182,0.003886333447557891,5.167081349755964,0.6363636363636362,0.3151037377544184,0.5023384491808789
2.0,0.3,0.2,0.5,0.07761698426341468,3,15,0.15151917404522655,0.9545454545454546,0.0023747569533812134,3.3105500537995898,0.5454545454545454,0.24756433503862765,0.4468335432698388
2.0,0.3,0.30000000000000004,0.4,0.07761698426341468,3,15,0.17701116523846852,0.9090909090909091,0.0014197652604195194,1.127520125989133,0.4545454545454545,0.19033495910095008,0.392478185921484
2.0,0.3,0.4,0.3,0.07761698426341468,3,15,0.16676495849679565,0.9090909090909091,0.002381212173225508,0.9886745540390848,0.4545454545454545,0.22146563705930522,0.40209389092179243
2.0,0.3,0.5,0.2,0.07761698426341468,3,15,0.1665668509727811,0.8636363636363636,0.002489537509851008,0.9890365882248654,0.3636363636363636,0.20530292219351434,0.37942932725299666
