dataset,eps,intra_ratio,inter_ratio,exper,nmi,evc_overlap,evc_MAE,deg_kl,diam_rel,cc_rel,mod_rel,syn_edges
mytest,2,0.3,0.9,1,0.2550208814518526,0.8,0.0027862037736419375,1.6241193588087879,0.33333333333333326,0.24151240841965183,0.28502504982884075,22967
mytest,2,0.3,0.9,2,0.27900284844332474,0.7,0.0028712356126719464,1.338263630518637,0.6666666666666665,0.27429628602775985,0.3059071629858504,23728
mytest,2,0.3,0.9,3,0.27263641229228874,0.8,0.00254000908196417,1.5373005702035485,0.33333333333333326,0.26287593003643006,0.3872481434861928,22421
mytest,2,0.3,0.9,4,0.33368240930415843,0.9,0.002016379815969048,1.714380452661698,0.22222222222222218,0.15932434305635315,0.20476250308779048,21717
mytest,2,0.3,1.0,0,0.27531946738944424,0.7,0.0024855677529995192,2.1763981010795534,0.6666666666666665,0.23346112699477245,0.28228868683349195,21605
mytest,2,0.3,1.0,1,0.26071840338398206,0.9,0.002532273221817191,1.981401230825433,1.333333333333333,0.11745651133854489,0.350602283556437,19456
mytest,2,0.3,1.0,2,0.16378720576110448,0.8,0.0011769373026070036,2.954011800835149,0.9999999999999998,0.3204984138278796,0.5180836383798769,17900
mytest,2,0.3,1.0,3,0.27649432302715243,0.8,0.0027359215955368972,2.3630398531394885,0.22222222222222218,0.1323525348665411,0.06980233781192623,17481
mytest,2,0.3,1.0,4,0.24014830923430677,0.8,0.0012986776184068529,2.8475988514431303,0.44444444444444436,0.15220294609243218,0.2769622580917439,18089
mytest,2,0.4,0.1,0,0.34507613643390384,0.6,0.0033820389186661427,1.5289950382502182,0.11111111111111109,0.25029790949875536,0.15600890604937795,24292
mytest,2,0.4,0.1,1,0.07963280201714357,0.7,0.002522578051977138,2.1088479757909653,0.6666666666666665,0.5541904940701846,0.7479814560570124,17634
mytest,2,0.4,0.1,2,0.2795555430644195,0.8,0.00187815296029058,2.6415606481918092,1.2222222222222219,0.10342560766344573,0.3184276762625316,19158
mytest,2,0.4,0.1,3,0.2435766970674679,0.9,0.0020888131078812917,2.6522953111479555,0.7777777777777777,0.19955198626481524,0.45831165676927427,19031
mytest,2,0.4,0.1,4,0.2761243776906706,0.9,0.0033534991006456045,2.194777444289591,1.111111111111111,0.1736118854581379,0.28133687859389006,21293
mytest,2,0.4,0.2,0,0.252720667933509,0.7,0.003652807364042464,1.9579804517174528,0.7777777777777777,0.1226069529879594,0.0077432934650438845,17259
mytest,2,0.4,0.2,1,0.29325856552155033,0.8,0.0026748894086429166,1.9731301715442136,1.2222222222222219,0.18840813846177365,0.22816730305222088,22011
mytest,2,0.4,0.2,2,0.2976741094763352,0.8,0.0036818125485924696,1.3964941127274062,0.6666666666666665,0.22374571438039184,0.2408187410163378,23648
mytest,2,0.4,0.2,3,0.2505808905590063,0.7,0.0007192192635131142,2.414836820130589,0.44444444444444436,0.14448672570813478,0.18181507810969613,18831
mytest,2,0.4,0.2,4,0.2808121634502863,0.7,0.0037787715603210177,1.9660546605466844,0.5555555555555555,0.12240424254051628,0.0358510626238583,19178
mytest,2,0.4,0.3,0,0.27148949403390543,0.8,0.0028076033378845676,2.3690976635694385,0.6666666666666665,0.1616299525180481,0.3652612157296452,20275
mytest,2,0.4,0.3,1,0.27488865998761497,0.6,0.0017508929747780968,2.2684917556599666,0.33333333333333326,0.12259104431976589,0.14865823143361687,18379
mytest,2,0.4,0.3,2,0.2002572630940638,0.8,0.0016153143892406962,2.9897281723418128,0.7777777777777777,0.19193531728897326,0.3796523654228447,17577
mytest,2,0.4,0.3,3,0.2326074385061042,0.8,0.0070155375568962215,2.233463988931703,0.6666666666666665,0.20792996208880418,0.038057840701855125,17538
mytest,2,0.4,0.3,4,0.2861764446642087,0.8,0.0020238582375807445,1.7131988164360703,1.2222222222222219,0.22324158495995,0.171618561988582,23075
mytest,2,0.4,0.4,0,0.27867088583921235,0.7,0.003171743701869412,1.3367204336014005,1.2222222222222219,0.18746810562516103,0.23435809018349793,21749
mytest,2,0.4,0.4,1,0.3278125059923042,0.8,0.0030568835122347705,1.3136280945489973,0.0,0.2256805793913391,0.27687732231204676,22710
mytest,2,0.4,0.4,2,0.28207558062629967,0.8,0.001933064335284522,1.4208999685683332,1.333333333333333,0.28811198420599843,0.35774036646148283,21528
mytest,2,0.4,0.4,3,0.22407365268781962,0.5,0.004925649885209835,2.2056126078390603,0.22222222222222218,0.1700575715221686,0.1269938022165813,17446
mytest,2,0.4,0.4,4,0.27651939198378117,0.8,0.0015606630531936672,1.6688392767099678,0.6666666666666665,0.2549749338680161,0.18383501259206356,22600
mytest,2,0.4,0.5,0,0.26990197079784556,0.5,0.009569830475965595,2.8268421388063714,0.11111111111111109,0.08329888951196988,0.2461271914542738,16648
mytest,2,0.4,0.5,1,0.3001757409154807,0.8,0.0015654842595316757,2.3906050432953267,0.6666666666666665,0.14933369117969258,0.09849074265344479,19564
mytest,2,0.4,0.5,2,0.280276279218102,0.8,0.0034570507982889407,1.7438621066463278,0.8888888888888887,0.19066318139774785,0.2438288572236029,22360
mytest,2,0.4,0.5,3,0.269325493100132,0.8,0.0027240661997363844,2.9400120892809776,0.6666666666666665,0.15505306267928493,0.2418580747067602,20075
mytest,2,0.4,0.5,4,0.3061007434810075,0.9,0.0037732756411503754,1.6597588647812531,0.44444444444444436,0.16913887582364806,0.21768874966614427,22232
mytest,2,0.4,0.6,0,0.2815143521331536,0.8,0.0026796631714868222,2.42077478087088,0.6666666666666665,0.16402119685893585,0.2428133401675409,20480
mytest,2,0.4,0.6,1,0.2908979439375055,0.7,0.003330266659504896,2.394234704924842,0.11111111111111109,0.22972755939169587,0.2989694205511974,22871
mytest,2,0.4,0.6,2,0.28913613117020687,0.6,0.002612523694122229,1.8507405102699468,0.0,0.11065578037338253,0.235985729959467,20494
mytest,2,0.4,0.6,3,0.30449762615976245,0.9,0.0020872539602051015,1.5918420912342817,0.5555555555555555,0.19191460441494468,0.2316925931228679,21958
mytest,2,0.4,0.6,4,0.22345062644343952,0.8,0.0011366055393915997,2.72570866068303,0.6666666666666665,0.27840749017281236,0.40937173837100577,20936
mytest,2,0.4,0.7,0,0.18038058888979533,0.8,0.0017780437986439773,2.737418739270751,1.333333333333333,0.18154061348275263,0.41835901260908565,17387
mytest,2,0.4,0.7,1,0.2640712716455453,0.8,0.002761795599729164,1.7958688388344857,1.4444444444444442,0.28186353719347085,0.39361575331302223,22664
mytest,2,0.4,0.7,2,0.09780845937799262,0.7,0.0014708042653213654,2.1969299494638372,0.44444444444444436,0.5765464071327474,0.6807265352484155,19135
mytest,2,0.4,0.7,3,0.1952415698214377,0.8,0.0013877486400747595,2.2229137018833005,0.33333333333333326,0.22389146087664208,0.358155468931008,17995
mytest,2,0.4,0.7,4,0.3040605991562532,0.8,0.0037382802728199147,1.501254122785522,0.9999999999999998,0.20228088314055995,0.2711704328819453,22299
mytest,2,0.4,0.8,0,0.2670931585894023,0.8,0.0007388987183329615,1.3448215230939533,0.6666666666666665,0.3839178333892145,0.4571484820840754,23912
mytest,2,0.4,0.8,1,0.32792527894299006,0.8,0.0017899858760778195,1.4743769485553382,0.0,0.06979256578363136,0.1319892375991068,19709
mytest,2,0.4,0.8,2,0.250924871062013,0.9,0.0034772765126176676,2.15590591107567,0.5555555555555555,0.14123167050455704,0.31070321417509694,20040
mytest,2,0.4,0.8,3,0.2103293347582686,0.7,0.0016706300767491077,2.6243607922729226,0.8888888888888887,0.07029056811251494,0.17071328636252292,15749
mytest,2,0.4,0.8,4,0.12705184022610963,0.7,0.001833943959786398,1.8712964851133753,0.5555555555555555,0.3907043980549554,0.6466665822975435,18007
mytest,2,0.4,0.9,0,0.2556117384439702,0.9,0.0028242892606635205,2.0449957149240245,0.22222222222222218,0.16012329049319315,0.25858947824855283,20544
mytest,2,0.4,0.9,1,0.17158646836776575,0.6,0.013089114730698282,3.1515793435274864,0.33333333333333326,0.10995042052929685,0.1882529826092664,13504
mytest,2,0.4,0.9,2,0.24472598300194742,0.8,0.0014820906131780332,1.8502460223941042,0.5555555555555555,0.2493338788925259,0.2803613258450652,20975
mytest,2,0.4,0.9,3,0.08243122368572779,0.7,0.005203345079465574,1.9078180723273088,1.2222222222222219,0.5676301908418695,0.7901858173164352,20263
mytest,2,0.4,0.9,4,0.1975525338261264,0.6,0.001644803459666251,1.4742026491672386,0.0,0.3287790924772505,0.30822276923395103,19387
mytest,2,0.4,1.0,0,0.243108343222244,0.8,0.0033252146784701216,2.26646542850265,0.33333333333333326,0.1330458939008043,0.07323456585234471,18181
mytest,2,0.4,1.0,1,0.2922211770066317,0.6,0.0037212806024119567,1.1795715090838668,0.5555555555555555,0.23815529112676084,0.2905701834636864,23374
mytest,2,0.4,1.0,2,0.24381428563960694,0.7,0.002368413432418019,2.0044366722133136,0.6666666666666665,0.2571323365132742,0.18493989853970455,20725
mytest,2,0.4,1.0,3,0.3010730220260258,0.8,0.002498084901511183,1.800373716666466,0.0,0.2864825081537447,0.37237339151323845,22875
mytest,2,0.4,1.0,4,0.22723801963564316,0.8,0.0022229004550340255,1.781820413818885,0.33333333333333326,0.15825947771736087,0.3097968423728678,19607
mytest,2,0.5,0.1,0,0.3634285253038279,1.0,0.002084747626048558,1.8882155800245894,0.6666666666666665,0.12644942773400392,0.2590297266782917,21812
mytest,2,0.5,0.1,1,0.13167372911294378,0.9,0.005029401228315108,1.5563475270296931,1.9999999999999996,0.5076571354823922,0.7853559473737108,21298
mytest,2,0.5,0.1,2,0.22618723868555313,0.6,0.002090920655610577,2.2530430558542536,0.22222222222222218,0.13872494193920262,0.06992474252829761,17194
mytest,2,0.5,0.1,3,0.2895653661860627,0.8,0.003513283044060901,1.9752347868356526,0.6666666666666665,0.1809088553135976,0.287319792886918,21302
mytest,2,0.5,0.1,4,0.3165851557179851,0.8,0.0032367627157119648,1.3584524244526472,0.8888888888888887,0.19538970549252874,0.22755915142059763,22086
mytest,2,0.5,0.2,0,0.23916959481273517,0.8,0.0014941630063895859,1.857707404778113,0.9999999999999998,0.26426234166401574,0.2643957872752978,21619
mytest,2,0.5,0.2,1,0.279575315923749,0.8,0.0021093415824218866,1.9525441796527157,0.7777777777777777,0.2199523651080913,0.18101288360628598,22751
mytest,2,0.5,0.2,2,0.27354451766931503,0.7,0.002095028690622161,1.857544472232723,0.6666666666666665,0.3055518964824743,0.21972105570957665,21540
mytest,2,0.5,0.2,3,0.18248266818966372,0.7,0.0023170876000224647,2.277139044528229,0.6666666666666665,0.1760073759220845,0.08235913729578719,16705
mytest,2,0.5,0.2,4,0.3242006548542183,0.8,0.0031726825593135248,1.4765447319485687,0.33333333333333326,0.23256854893197548,0.1729858521341168,23814
mytest,2,0.5,0.3,0,0.24959301338924686,0.8,0.0016232041769219982,1.783770923257803,0.5555555555555555,0.11372648700960944,0.27810170756502073,18693
mytest,2,0.5,0.3,1,0.29438694585551717,0.9,0.0038806202841201827,1.648839533494622,0.8888888888888887,0.24595686466465416,0.40079071723808046,22281
mytest,2,0.5,0.3,2,0.2981517361453681,0.8,0.0026420550355362436,1.352565349234168,0.11111111111111109,0.20321050424959955,0.22925836005585912,22941
mytest,2,0.5,0.3,3,0.2857636825998896,0.8,0.0022423472326220757,1.8974421771624368,0.44444444444444436,0.18548713886876658,0.3310625168649652,21078
mytest,2,0.5,0.3,4,0.3079628137894702,0.8,0.003250261407844404,1.4336526138181123,0.6666666666666665,0.1959045388106147,0.24610271362747352,22997
mytest,2,0.5,0.4,0,0.28183157025453603,0.8,0.0019597118794340714,2.3651984385457565,0.33333333333333326,0.11206047187970132,0.2415152132022616,20302
mytest,2,0.5,0.4,1,0.19459551844372835,0.7,0.0018919710985304053,2.243277520372856,1.4444444444444442,0.12087994254232715,0.3367480774081599,17256
mytest,2,0.5,0.4,2,0.24243096849686346,0.9,0.0021611671773890907,1.5575897753391437,1.111111111111111,0.32628366315926294,0.3906194223064371,21059
mytest,2,0.5,0.4,3,0.2673394684630237,0.9,0.0021930386188636674,1.9668128492396086,0.33333333333333326,0.18023630981714178,0.19503305147415023,21167
mytest,2,0.5,0.4,4,0.2178604230856704,0.7,0.0025056306932371404,2.0843110040098427,0.6666666666666665,0.13016272375484123,0.2523671994794254,18057
mytest,2,0.5,0.5,0,0.14576188930894798,0.8,0.002153788918555365,1.5308343546038379,0.8888888888888887,0.4476262938196977,0.7164107847794189,21715
mytest,2,0.5,0.5,1,0.15266801886829404,0.8,0.0031309919712994546,1.4109170858081446,1.4444444444444442,0.3606848036446969,0.657755735258499,21867
mytest,2,0.5,0.5,2,0.2749455085338634,0.9,0.002041220923070866,2.2784055196414066,0.6666666666666665,0.15513512048887115,0.11279578485804,19553
mytest,2,0.5,0.5,3,0.3000400808345979,0.7,0.003940365304295255,1.626925684945204,0.9999999999999998,0.14362384427385655,0.26676633867203026,20968
mytest,2,0.5,0.5,4,0.2852649462591715,0.8,0.0029444551263522302,1.7662937428451762,0.44444444444444436,0.09135668568615928,0.26925689916375734,19642
mytest,2,0.5,0.6,0,0.25213162148231355,0.9,0.003675705582403001,2.0529769421758344,0.8888888888888887,0.11162764863670789,0.2993492162907405,20553
mytest,2,0.5,0.6,1,0.24461175365972931,0.7,0.0017199647892512382,2.138387070211899,1.2222222222222219,0.20315890996682906,0.2139293502346259,19115
mytest,2,0.5,0.6,2,0.21949702684439154,0.8,0.0028124150036411694,1.647612415126163,0.22222222222222218,0.3319222929739971,0.553544856487688,22151
mytest,2,0.5,0.6,3,0.3180045055596069,0.8,0.003506310887862317,1.3669407168891312,0.5555555555555555,0.2341901576348869,0.22384736548715087,24678
mytest,2,0.5,0.6,4,0.1796227591981147,0.8,0.0035161250715791833,1.486888015261763,1.333333333333333,0.34795928421146827,0.6967233248332539,20608
mytest,2,0.5,0.7,0,0.1521017161383397,0.7,0.0022742125553320684,1.5753608874281229,0.9999999999999998,0.4397083785704681,0.7260540822584458,19468
mytest,2,0.5,0.7,1,0.20413510543481092,0.6,0.006376835691757078,2.9047671201759893,0.5555555555555555,0.04390544945654765,0.13337167391004748,15294
mytest,2,0.5,0.7,2,0.2502665756471129,0.8,0.003821319492772772,1.8715669840698665,0.8888888888888887,0.17188523464763686,0.24836659941808364,20913
mytest,2,0.5,0.7,3,0.2781715587368925,0.9,0.003562396538275482,1.8732296569533258,0.11111111111111109,0.08070401370609741,0.13525807550246124,20935
mytest,2,0.5,0.7,4,0.24962336567311227,0.7,0.0030947538985196476,2.0596082659033255,0.5555555555555555,0.08084680503231577,0.4116814974152286,17756
mytest,2,0.5,0.8,0,0.20494326080139183,0.8,0.0015747117889636398,1.912426068489347,0.5555555555555555,0.2747501231783263,0.5440881171663527,19415
mytest,2,0.5,0.8,1,0.20973663251419564,0.8,0.004214252769646315,3.344726725575675,0.5555555555555555,0.112130622463136,0.5496588912694577,18044
mytest,2,0.5,0.8,2,0.24814943787127214,0.8,0.0029361546832696746,1.8184107741530615,0.44444444444444436,0.126550687404746,0.15543194373826377,20642
mytest,2,0.5,0.8,3,0.2866191531647206,0.8,0.0028975583428375016,1.2903792662731466,0.6666666666666665,0.18854764149259123,0.27962037627251696,22574
mytest,2,0.5,0.8,4,0.21855270336788268,0.6,0.0023020522213527267,2.3492264585191966,0.22222222222222218,0.22605259889773174,0.0831897620089587,18809
mytest,2,0.5,0.9,0,0.32379958890271643,0.9,0.0024878520642619014,1.082607424044294,0.8888888888888887,0.2420317272274365,0.2396043406987187,24217
mytest,2,0.5,0.9,1,0.19488645984384795,0.7,0.0019751355440531097,2.501877497616257,0.5555555555555555,0.08121524942719346,0.20660882363595096,16784
mytest,2,0.5,0.9,2,0.2536099966965865,0.6,0.004219703283316631,2.4495526666022998,0.44444444444444436,0.15020212850241976,0.039558591305292205,18379
mytest,2,0.5,0.9,3,0.3359585834204746,0.9,0.0034756213301336005,1.2645348866215744,0.5555555555555555,0.24641399141308545,0.23932016020838068,24721
mytest,2,0.5,0.9,4,0.265879881443099,0.8,0.004350042855104183,2.21268414448605,0.5555555555555555,0.22996162082920235,0.32894691303632123,22053
mytest,2,0.5,1.0,0,0.10482974675738273,0.8,0.003100679817324002,2.4844780190124265,0.8888888888888887,0.46584381121022006,0.7330281745573126,18023
mytest,2,0.5,1.0,1,0.318526333466292,0.8,0.0047174369505297116,1.743576582266488,0.22222222222222218,0.19012897964329334,0.16396312476504502,22691
mytest,2,0.5,1.0,2,0.13981528318298012,0.7,0.0023328111095559227,3.0839406192531493,0.7777777777777777,0.26754120591256747,0.5014764681326859,15050
mytest,2,0.5,1.0,3,0.2784232224515389,0.8,0.005013648270738337,1.577650383456001,0.33333333333333326,0.18627048802970378,0.3035755094102758,22435
mytest,2,0.5,1.0,4,0.0882566508370143,0.7,0.001456613532171562,2.044066706544674,0.6666666666666665,0.5193588834166208,0.7562866358456186,18666
mytest,2.5,0.1,0.1,0,0.33188549568774295,0.8,0.001590938367685768,2.092649181964666,0.44444444444444436,0.17890127892442434,0.19945822014604742,21915
mytest,2.5,0.1,0.1,1,0.3156195582508093,0.8,0.0018013012127692976,2.4581933104820646,0.22222222222222218,0.10614523292594506,0.1884668026243041,18819
mytest,2.5,0.1,0.1,2,0.36629101804196396,0.8,0.0033282995680789422,1.4771857158362827,0.22222222222222218,0.17203124076444376,0.1856102404369071,22269
mytest,2.5,0.1,0.1,3,0.36149933866808026,0.7,0.0018050372385748346,2.0266772152303996,0.11111111111111109,0.1834691101171539,0.16736052197357862,21581
mytest,2.5,0.1,0.1,4,0.29420171529960776,0.9,0.0026665265506775225,2.002105587700215,0.22222222222222218,0.18648047052809527,0.22687938263766533,20477
mytest,2.5,0.1,0.2,0,0.3440017459848069,0.7,0.002191578426838174,1.8565778141272617,0.11111111111111109,0.12444081804510683,0.2779237129896732,20159
mytest,2.5,0.1,0.2,1,0.25655448878467485,0.8,0.0032189288963661647,1.7243006809274393,0.33333333333333326,0.3340877991508575,0.3341569482020601,19908
mytest,2.5,0.1,0.2,2,0.231303359633318,0.3,0.003480858260500037,2.6270142064513426,0.0,0.36368842948623453,0.009028594971185805,16938
mytest,2.5,0.1,0.2,3,0.29662832687218127,0.8,0.0018053987805814297,2.4828094619081016,0.22222222222222218,0.18452104678391146,0.2853382750048403,18767
mytest,2.5,0.1,0.2,4,0.333123139153022,0.8,0.001775563886193926,1.6491953605831318,0.22222222222222218,0.21123449344574033,0.2765920990727122,21665
mytest,2.5,0.1,0.3,0,0.32644785834786844,0.9,0.0023983662725215486,1.5191017751504927,0.33333333333333326,0.2839804350229901,0.32438679078194316,22868
mytest,2.5,0.1,0.3,1,0.2787724655481668,0.6,0.0020814899724956775,1.5389198623166584,0.11111111111111109,0.1721930398707024,0.2021846863296534,20196
mytest,2.5,0.1,0.3,2,0.3368358699947561,0.6,0.003616843180065989,1.6370418626973375,0.11111111111111109,0.21744595985801876,0.18676035628914744,22890
mytest,2.5,0.1,0.3,3,0.3453724081185139,0.8,0.002936475442756668,1.6253960769841411,0.6666666666666665,0.16213788009462854,0.19255622150608784,21934
mytest,2.5,0.1,0.3,4,0.2678522060798854,0.8,0.0012947155474776068,1.6761159075915584,0.44444444444444436,0.3627167354971963,0.4454764221981071,22517
mytest,2.5,0.1,0.4,0,0.370824920954002,0.8,0.0029504992934483846,1.601842122345759,0.11111111111111109,0.16713019751720978,0.198180777582199,21911
mytest,2.5,0.1,0.4,1,0.3046022899282117,0.6,0.0008804192316763132,1.39575452851885,0.33333333333333326,0.23120128701380535,0.22731303821470078,21218
mytest,2.5,0.1,0.4,2,0.2479476362821362,0.9,0.0024223184940497023,2.2534183582792164,0.0,0.26028014817499545,0.4362171292687238,20465
mytest,2.5,0.1,0.4,3,0.27947094845770076,0.9,0.0014552057181979369,1.6362798589043972,0.0,0.35301142581647293,0.35538239097315083,22093
mytest,2.5,0.1,0.4,4,0.3299334619726905,0.7,0.001977611999223908,1.2294979219080098,0.0,0.1931931665586949,0.1730898077946361,22736
mytest,2.5,0.1,0.5,0,0.23085983660461604,0.7,0.0021451337825136945,1.304833644787694,0.8888888888888887,0.33927197950000176,0.4885282409090378,21610
mytest,2.5,0.1,0.5,1,0.25581998819957985,0.8,0.0010908942070121635,1.4423544873183212,0.11111111111111109,0.3475659782351107,0.4824619216605501,21524
mytest,2.5,0.1,0.5,2,0.26882843247452204,0.9,0.0021936037530402826,2.125841516652663,0.11111111111111109,0.40056413152882064,0.413131603737153,21556
mytest,2.5,0.1,0.5,3,0.3315860413797455,0.8,0.001800749563511815,2.325247003178503,0.22222222222222218,0.21163878303460734,0.2559882030419327,22402
mytest,2.5,0.1,0.5,4,0.34680700951004956,0.8,0.0016648565355893874,1.8069294298083745,0.44444444444444436,0.26773714188629727,0.27724163706992017,23722
mytest,2.5,0.1,0.6,0,0.22857211505530847,0.8,0.0008620472116299585,2.0477738062411555,0.33333333333333326,0.2711621009940833,0.4956041458708437,20081
mytest,2.5,0.1,0.6,1,0.24874536837234826,0.7,0.0013173336767990569,1.684462880449873,0.22222222222222218,0.38964576984118793,0.5223416273781907,23187
mytest,2.5,0.1,0.6,2,0.3217497381279652,0.8,0.0026354969130634675,1.2886030431100601,0.22222222222222218,0.22475135619201428,0.246929319329536,23450
mytest,2.5,0.1,0.6,3,0.22898861152698924,0.7,0.00258444662429876,1.7078380665380608,0.11111111111111109,0.41754468564923036,0.5116766069212279,23584
mytest,2.5,0.1,0.6,4,0.289098938065082,0.8,0.0019472125386162096,1.2143015165959934,0.11111111111111109,0.25005386806001423,0.30056716652659043,22103
mytest,2.5,0.1,0.7,0,0.09238403455400121,0.8,0.005146928339205163,1.6870904087339726,0.22222222222222218,0.5841042168355373,0.7941178561254494,23260
mytest,2.5,0.1,0.7,1,0.3230621761164063,0.7,0.0022871440975347586,1.6160509952871798,0.11111111111111109,0.24424758926192552,0.16634327691661907,21589
mytest,2.5,0.1,0.7,2,0.30508493749490595,0.8,0.0022636987532447155,1.3109747462260672,0.44444444444444436,0.17590183836005147,0.2524546122873646,21690
mytest,2.5,0.1,0.7,3,0.3262532272269133,0.8,0.0026454077729511694,1.7111383429112195,0.0,0.30060426987022937,0.2908212403004147,24322
mytest,2.5,0.1,0.7,4,0.26131182781504514,0.8,0.0019177521856721502,1.8961365663964564,0.11111111111111109,0.19801557567769054,0.24756809089621504,19440
mytest,2.5,0.1,0.8,0,0.23068188043853755,0.8,0.00169034871067789,1.9413241793045997,0.0,0.2958609721643909,0.3238575521914842,19845
mytest,2.5,0.1,0.8,1,0.3385313549695347,0.7,0.0023997298182834915,1.4443360682944095,0.0,0.2547804522195195,0.2394016559733073,22496
mytest,2.5,0.1,0.8,2,0.23239360790269942,0.8,0.0018014179585822132,1.6496934420208373,0.11111111111111109,0.33390860842643344,0.5334401242947301,22114
mytest,2.5,0.1,0.8,3,0.26961819679981214,0.7,0.007504535501793794,2.2873147266788467,0.33333333333333326,0.3067788319480017,0.03476100182792351,19170
mytest,2.5,0.1,0.8,4,0.30508738366444266,0.8,0.0013283266098326086,2.1920273342698833,0.11111111111111109,0.21117008710147994,0.3117802183903866,21082
mytest,2.5,0.1,0.9,0,0.31261189759755137,0.8,0.0025203794796134537,1.7735211495273981,0.11111111111111109,0.2965661547764361,0.3728005519393792,23122
mytest,2.5,0.1,0.9,1,0.28698357707824257,0.9,0.001989561856035979,2.485021750831962,0.11111111111111109,0.15857363448372844,0.21219165003667123,21050
mytest,2.5,0.1,0.9,2,0.28931258575702995,0.9,0.0012229290031289253,2.068071745512757,0.33333333333333326,0.22575952308436206,0.23957892685378077,21208
mytest,2.5,0.1,0.9,3,0.2938718334811712,0.8,0.003096146760358039,2.455322936073551,0.11111111111111109,0.2561313015349436,0.22818252843234743,20345
mytest,2.5,0.1,0.9,4,0.2768018089864111,0.9,0.0027868952798857137,1.566177251090075,0.11111111111111109,0.31425886243297324,0.391495066499847,21501
mytest,2.5,0.1,1.0,0,0.2687487603043544,0.8,0.002151945777671864,1.591039982642236,0.11111111111111109,0.32319839573841713,0.28303978383120293,21644
mytest,2.5,0.1,1.0,1,0.3632038403764745,0.9,0.0015969690376656618,1.728176752502624,0.22222222222222218,0.19832640890698472,0.24037239620410347,22094
mytest,2.5,0.1,1.0,2,0.2843951230421271,0.9,0.001749024823307853,1.7969219151842888,0.0,0.15455761700644977,0.25505145100051546,19510
mytest,2.5,0.1,1.0,3,0.24682627987035027,0.6,0.00514393261140587,2.5217966558949394,0.33333333333333326,0.30636161267735096,0.07881568298159639,16809
mytest,2.5,0.1,1.0,4,0.3118410786776237,0.8,0.0021359703628914956,1.6661500444178943,0.0,0.26540354812822986,0.2767588770619983,23920
mytest,2.5,0.2,0.1,0,0.36111095516239233,0.7,0.002857164965223065,1.1067356471586485,0.11111111111111109,0.17524210656200503,0.17199514378140465,22430
mytest,2.5,0.2,0.1,1,0.3210544354047395,0.8,0.002649516235191637,1.4225848359679878,0.33333333333333326,0.30547209069742715,0.30422759312961817,22698
mytest,2.5,0.2,0.1,2,0.32335639862628873,0.9,0.0035178083376267736,1.5942751610141142,0.0,0.10936325298698608,0.24647513401158422,20846
mytest,2.5,0.2,0.1,3,0.2837842237133248,0.7,0.001312821070804511,1.8537391772296141,0.44444444444444436,0.2573436464122073,0.37292792084593507,21156
mytest,2.5,0.2,0.1,4,0.28930952072147414,0.7,0.001922490589459601,1.9732414329478334,0.33333333333333326,0.20787089308221565,0.16610414872594928,21450
mytest,2.5,0.2,0.2,0,0.31802383872522455,0.8,0.002861112943206441,1.2696261873142771,0.33333333333333326,0.2097878914212349,0.22916864419708757,22757
mytest,2.5,0.2,0.2,1,0.3048807625018828,0.8,0.001851376290372532,1.6861950575573394,0.44444444444444436,0.21980782075796146,0.24769313892290826,22453
mytest,2.5,0.2,0.2,2,0.2760876511479387,0.8,0.0019161587066698447,1.4786798532888823,0.5555555555555555,0.272727697574437,0.1833516149992886,22355
mytest,2.5,0.2,0.2,3,0.35248179778728433,0.8,0.0019464852875534261,1.6330376562311684,0.22222222222222218,0.24369766480286872,0.30478576284563347,22101
mytest,2.5,0.2,0.2,4,0.2931432617983269,0.8,0.0012276614502650704,1.7041795179728207,0.11111111111111109,0.19633033340259695,0.16844886705498197,19692
mytest,2.5,0.2,0.3,0,0.31337558413076166,1.0,0.0020560658220963703,1.6165884041723002,0.22222222222222218,0.19836377832614036,0.23336244596085823,20498
mytest,2.5,0.2,0.3,1,0.28969270936960484,0.9,0.0017061433142578867,1.6295011155884194,0.5555555555555555,0.25909246829412125,0.20182094623532348,22653
mytest,2.5,0.2,0.3,2,0.2649220945365075,0.8,0.0015393364071816073,1.8736206365836987,0.44444444444444436,0.26685034104876526,0.4097254313085709,21663
mytest,2.5,0.2,0.3,3,0.3500113724751474,0.8,0.002610575131992346,1.266058915306557,0.0,0.23827478673646688,0.21197698132128034,23876
mytest,2.5,0.2,0.3,4,0.315178580700945,0.9,0.001103222758724369,1.810906955518214,0.6666666666666665,0.3262426726647741,0.30336891876664207,23629
mytest,2.5,0.2,0.4,0,0.2709157182844337,0.7,0.004134839861847621,1.8745108379932043,1.111111111111111,0.26592107684580524,0.14417825744240634,19937
mytest,2.5,0.2,0.4,1,0.2837577099542097,0.9,0.0016982455326704394,2.128363603681987,0.33333333333333326,0.2943927806817537,0.2947023296741883,22677
mytest,2.5,0.2,0.4,2,0.241794041728377,0.9,0.002054436535754711,2.7082415475355,0.44444444444444436,0.1528642960459963,0.3404568765526192,19116
mytest,2.5,0.2,0.4,3,0.29713509398021937,0.9,0.001731050652186271,1.5697476319234331,0.6666666666666665,0.25334085350981683,0.3217996188129512,22274
mytest,2.5,0.2,0.4,4,0.24643227846668414,0.8,0.001076217605405229,1.728334571250985,0.33333333333333326,0.2433828133198621,0.26260001286801193,21812
