variant,eps,exper,edges,nmi,evc_overlap,evc_MAE,deg_kl,diam_rel,cc_rel,mod_rel
none,2.5,6,28427,0.31372544442143496,0.9090909090909091,0.0015503195921076206,1.3870137987103461,0.4545454545454545,0.10128917270979199,0.12632492719358718
stage1,2.5,6,28427,0.31591904438617674,0.9090909090909091,0.0015090429355004752,1.1929403570184862,0.4545454545454545,0.09469214841277851,0.12632492719358718
stage2,2.5,6,27981,0.3175004143045073,0.9090909090909091,0.0014257059893390033,1.3328084925219335,0.4545454545454545,0.13437952325675248,0.10648271455175652
both,2.5,6,27981,0.32057627020034807,0.9090909090909091,0.0014671300928710584,1.3377134362806116,0.4545454545454545,0.1279459606376518,0.10673303747521487
none,2.5,7,28663,0.36076608426508955,0.8181818181818182,0.0023487711298922176,1.1349649674312499,0.4545454545454545,0.12352469281273325,0.12767466838542704
stage1,2.5,7,28663,0.36195587914659594,0.8181818181818182,0.0024911459284844353,1.1873451386796985,0.4545454545454545,0.11349879616415257,0.12767466838542704
stage2,2.5,7,28340,0.36099197475471145,0.8181818181818182,0.0023030446702298492,1.0355232044371054,0.3636363636363636,0.14651317241443979,0.11278862591640251
both,2.5,7,28340,0.36277591510285745,0.8181818181818182,0.0024040833251764843,1.2197385272779164,0.3636363636363636,0.13485953177158316,0.11292164550295362
none,2.5,8,28212,0.31186290343561207,0.8636363636363636,0.0029454418033599164,1.361549124625121,0.4545454545454545,0.18740765911469523,0.1426511677842782
stage1,2.5,8,28212,0.3129298948722221,0.8636363636363636,0.0028270954803633797,1.3694429677633901,0.3636363636363636,0.18417473795757974,0.14260308575855196
stage2,2.5,8,27736,0.3215310945439275,0.8636363636363636,0.0028231894066229725,1.3030662259217216,0.4545454545454545,0.22322417490507532,0.1241211744357981
both,2.5,8,27736,0.32831726398272354,0.8636363636363636,0.0027295819584757376,1.3913748750928234,0.4545454545454545,0.22019848681433532,0.12443467274681276
none,2.5,9,28488,0.3064104230950886,0.9090909090909091,0.0021068495742679215,1.2560850297685733,0.3636363636363636,0.17790665701401,0.09350230298871116
stage1,2.5,9,28488,0.30918854153297604,0.9090909090909091,0.0021239080184037003,1.291589216722219,0.4545454545454545,0.1784565819763887,0.09349115072025053
stage2,2.5,9,27948,0.32184838697676205,0.9090909090909091,0.002014366560055651,1.3749544575350292,0.3636363636363636,0.21542734887440354,0.07526513471248784
both,2.5,9,27948,0.3234139792002795,0.9090909090909091,0.002087203606516881,1.4913368957043587,0.3636363636363636,0.216060521018377,0.07500684541322489
none,3.0,0,29824,0.2968444894912303,0.8181818181818182,0.0034059870541479575,1.3150193793096747,0.3636363636363636,0.020993776484550246,0.19908451285325815
stage1,3.0,0,29824,0.2977122763873563,0.8181818181818182,0.0035505235168135528,1.2454006384283502,0.3636363636363636,0.0191603781309991,0.19908451285325832
stage2,3.0,0,29404,0.30627398006422396,0.8181818181818182,0.0032615359436842435,1.203598868756142,0.4545454545454545,0.04467957911932078,0.18480182885493734
both,3.0,0,29404,0.31019738697514376,0.8181818181818182,0.0032083590774089803,1.3031584972080708,0.4545454545454545,0.04205379595636358,0.18498879405764782
none,3.0,1,28639,0.353783529764884,0.8181818181818182,0.0024794066786671563,1.2137916939879512,0.4545454545454545,0.08921660553535166,0.12272426088475669
stage1,3.0,1,28639,0.35521684558617855,0.8181818181818182,0.002706934180066184,1.169561141516631,0.3636363636363636,0.07485492846504696,0.1227169930507272
stage2,3.0,1,28357,0.3539291348022116,0.8181818181818182,0.0024245343238006893,1.2911607270320098,0.4545454545454545,0.11089053873644458,0.1095133478960996
both,3.0,1,28357,0.3577689846162438,0.8181818181818182,0.0026327602179374095,1.11567597819968,0.4545454545454545,0.09721206194080916,0.10965436764057737
none,3.0,2,28632,0.3902302718603201,0.8181818181818182,0.001993231577597686,1.1685640561522261,0.4545454545454545,0.12333032181984817,0.10709523216490072
stage1,3.0,2,28632,0.39385862386662257,0.8181818181818182,0.0020187873561372666,1.177959426857082,0.4545454545454545,0.11032061800332704,0.10705540263636425
stage2,3.0,2,28367,0.3918368849493196,0.8181818181818182,0.0019822617817539263,1.0606161117990498,0.4545454545454545,0.14202959128783937,0.09486945847586188
both,3.0,2,28367,0.39679183786372346,0.8181818181818182,0.0019504650743939062,0.9924820758699275,0.4545454545454545,0.12723784921188094,0.09474817813097898
none,3.0,3,29491,0.31606916127917406,0.8636363636363636,0.0011339750389976603,1.148872151803153,0.4545454545454545,0.016266041152690282,0.1545338741891018
stage1,3.0,3,29491,0.3171573244553835,0.8636363636363636,0.00122681181236556,1.1304900956598969,0.4545454545454545,0.02074548183966991,0.15451369913988208
stage2,3.0,3,29169,0.3161510427261722,0.8636363636363636,0.001111625805077155,1.1863306303147962,0.3636363636363636,0.0035234229081420924,0.1408482340848166
both,3.0,3,29169,0.31810815932748504,0.8636363636363636,0.0013441601468818598,1.0403867814043464,0.4545454545454545,0.0006596025395345708,0.14081790802517916
none,3.0,4,28830,0.34175944589129503,0.8636363636363636,0.0016008976520759217,1.3523398094992556,0.3636363636363636,0.13781455838141315,0.07524318945997815
stage1,3.0,4,28830,0.3449933192714929,0.8636363636363636,0.0016241579950614794,1.4459785101076,0.3636363636363636,0.13311028837788508,0.07524318945997815
stage2,3.0,4,28455,0.35189884690271866,0.8636363636363636,0.0015576129065740614,1.4134905470924302,0.3636363636363636,0.1653026024907007,0.06058365303389073
both,3.0,4,28455,0.3527790042947149,0.8636363636363636,0.0017650859603575745,1.4820238036196405,0.3636363636363636,0.16070524546916612,0.06064574459740673
none,3.0,5,29425,0.3032011660192431,0.8181818181818182,0.0024048315291927717,1.1241819168704037,0.4545454545454545,0.08178586711599638,0.09916447498612836
stage1,3.0,5,29425,0.30654834309496276,0.8181818181818182,0.0024467805553615584,1.1068119173145665,0.4545454545454545,0.07416366806295456,0.09916447498612836
stage2,3.0,5,29051,0.3039142666951572,0.8181818181818182,0.0023589168102870514,1.2166280420458462,0.4545454545454545,0.10876198234388544,0.08247202449591302
both,3.0,5,29051,0.30783893322634914,0.8181818181818182,0.002398628879499082,1.0856179743670331,0.4545454545454545,0.1017170420070009,0.08235322862357508
none,3.0,6,28471,0.35574169685915463,0.9090909090909091,0.00243863023201339,1.1408496898188403,0.4545454545454545,0.1589679177136826,0.08627158761392241
stage1,3.0,6,28471,0.3580802603811053,0.9090909090909091,0.002366506586455094,0.9944138797041575,0.4545454545454545,0.1530679721557962,0.08622690130685759
stage2,3.0,6,28122,0.36351078519299995,0.9090909090909091,0.0023466933934740146,1.16769946160944,0.4545454545454545,0.1860140513314223,0.0716638688635959
both,3.0,6,28122,0.36611170351338923,0.9090909090909091,0.002277196356911032,1.2408914553844255,0.4545454545454545,0.17839229647305452,0.07148991421160523
none,3.0,7,28594,0.3693972901490999,0.8636363636363636,0.0010532778830005642,1.0388458415687545,0.4545454545454545,0.07612900103057313,0.11814593014280969
stage1,3.0,7,28594,0.372374980020559,0.8636363636363636,0.001102012740683673,0.9996882957332132,0.4545454545454545,0.06514954468130277,0.11811969512940132
stage2,3.0,7,28319,0.371777380411948,0.8636363636363636,0.0010350560728466752,0.9792188401347048,0.4545454545454545,0.09664161532441137,0.1057289364138306
both,3.0,7,28319,0.37240891461946135,0.8181818181818182,0.0009693433390743147,1.079876080160281,0.4545454545454545,0.08554872061049579,0.10564947883508638
none,3.0,8,29460,0.3333158290079007,0.9090909090909091,0.002048238602730685,1.13608194256903,0.4545454545454545,0.05435716500700059,0.09925927909328419
stage1,3.0,8,29460,0.3357922809969313,0.9090909090909091,0.002163490732004844,1.162286946655843,0.3636363636363636,0.05157566649694469,0.09925927909328419
stage2,3.0,8,29103,0.33432451619512144,0.9090909090909091,0.0020080223666232105,1.1569995649436682,0.4545454545454545,0.07932845301126695,0.0833234295316623
both,3.0,8,29103,0.3359658134157329,0.9090909090909091,0.0020341148034214605,1.3274131683703563,0.4545454545454545,0.07668562500637106,0.08340001926128322
none,3.0,9,29030,0.36314264009246466,0.8181818181818182,0.002233776551558722,1.1536392428565054,0.4545454545454545,0.07657735279926518,0.07810128938297457
stage1,3.0,9,29030,0.36668260412548687,0.8181818181818182,0.0021604275072659106,1.1673615683217822,0.4545454545454545,0.06801410968847045,0.07810128938297457
stage2,3.0,9,28710,0.36382706838373063,0.8181818181818182,0.002175684698411319,1.1232578215349305,0.4545454545454545,0.09981089390958688,0.06303871843066716
both,3.0,9,28710,0.367195943301204,0.8181818181818182,0.0021374898040731256,1.1892765764044786,0.4545454545454545,0.09120492439291739,0.06312661099548308
none,3.5,0,28618,0.35458099026551726,0.9545454545454546,0.001706131864124029,1.1065921902292621,0.3636363636363636,0.12873219746071074,0.08695404599115143
stage1,3.5,0,28618,0.3576119339337014,0.9545454545454546,0.0016313160509668293,1.0815262038583209,0.3636363636363636,0.11202588431213008,0.08683966761448902
stage2,3.5,0,28346,0.35912322181474354,0.9545454545454546,0.001651108691742883,1.0781661505931885,0.3636363636363636,0.14783741727299757,0.07546113370612798
both,3.5,0,28346,0.36317741603355047,0.9545454545454546,0.0016321401665198658,1.1975004842781893,0.3636363636363636,0.12749239744718524,0.07545853638961408
none,3.5,1,29791,0.35685033226035123,0.9090909090909091,0.004968765618189479,1.2084897038067894,0.4545454545454545,0.12718019866838565,0.2471964225370113
stage1,3.5,1,29791,0.35946875333725986,0.9090909090909091,0.005158559093826314,1.2432284099328705,0.4545454545454545,0.13495445993608607,0.2471964225370113
stage2,3.5,1,29539,0.36530562531818306,0.9090909090909091,0.004959786770134693,1.4293318899997565,0.3636363636363636,0.11706269203214177,0.24026700533322526
both,3.5,1,29539,0.3662236447564466,0.9090909090909091,0.005053607794819814,1.2736026573325256,0.3636363636363636,0.12423897169268909,0.24032023199599067
none,3.5,2,28995,0.37157744742563603,0.8636363636363636,0.0015713132664628142,1.1302369788175506,0.4545454545454545,0.0974931906375786,0.10462483152063944
stage1,3.5,2,28995,0.3747370746817448,0.8636363636363636,0.0015550255767362966,1.202743682268756,0.4545454545454545,0.07881512400969534,0.1045763834573897
stage2,3.5,2,28753,0.3719541098390449,0.8636363636363636,0.0015404176971048735,1.1289642735063596,0.4545454545454545,0.11549158576838073,0.09339520183794871
both,3.5,2,28753,0.37754641726948823,0.8636363636363636,0.001576547766068024,1.0137534923324294,0.4545454545454545,0.09932813564108385,0.09333471586774311
none,3.5,3,28975,0.35932936254772524,0.9545454545454546,0.0016274135463262248,1.2373978969295025,0.3636363636363636,0.041272471905927276,0.09540255500063836
stage1,3.5,3,28975,0.3630686974324932,0.9090909090909091,0.0016910520506813534,1.2172674264458456,0.4545454545454545,0.03529084670199381,0.09535819212118636
stage2,3.5,3,28703,0.3606490438461444,0.9545454545454546,0.0015748160051288927,1.2827516992513237,0.3636363636363636,0.06185734096678502,0.08273795359580766
both,3.5,3,28703,0.36377230636629077,0.9545454545454546,0.0016824894609815816,1.2410055238951014,0.3636363636363636,0.05561784563966053,0.08272810125940942
none,3.5,4,30037,0.34789886351205995,0.9090909090909091,0.005410861358709094,1.094347843946073,0.3636363636363636,0.18893302176099425,0.2880204515969374
stage1,3.5,4,30037,0.3484497740427059,0.9545454545454546,0.005742438968588334,1.0732777108638423,0.3636363636363636,0.19960081480248318,0.2880204515969374
stage2,3.5,4,29865,0.35581270282232164,0.9090909090909091,0.005402029723950725,0.9968711047423611,0.3636363636363636,0.18094731258572283,0.28283907554867005
both,3.5,4,29865,0.357943934356874,0.9090909090909091,0.0056541439085030796,0.9748144195073329,0.3636363636363636,0.19313661739268753,0.2826568400040165
none,3.5,5,28935,0.35615585861943133,0.8636363636363636,0.0014622406713728346,1.1472363073549174,0.4545454545454545,0.07877465183925138,0.10129406598191493
stage1,3.5,5,28935,0.3580499707218632,0.8636363636363636,0.0014110444037820054,1.0573097243903697,0.4545454545454545,0.06447916146627053,0.10129406598191493
stage2,3.5,5,28682,0.35799747010451444,0.8636363636363636,0.0014343768920343824,0.96616286378234,0.4545454545454545,0.09792235429094193,0.08940526036414206
both,3.5,5,28682,0.35890064405608646,0.8636363636363636,0.0013812566046050767,1.2551110740264573,0.3636363636363636,0.08140344356656852,0.08933598762524987
none,3.5,6,28539,0.3541883472439374,0.9545454545454546,0.0017210763935085061,1.01369814096695,0.4545454545454545,0.013598400402636778,0.21696724295459635
stage1,3.5,6,28539,0.35539112414716445,0.9545454545454546,0.0016493014050971693,1.0462478293973658,0.4545454545454545,0.025273078510473255,0.21696724295459635
stage2,3.5,6,28248,0.36171973128793977,0.9545454545454546,0.0017109914333542176,1.263371173137414,0.3636363636363636,0.0016658396239951797,0.2074794748722022
both,3.5,6,28248,0.3650727234418348,0.9545454545454546,0.0017255349391373407,1.2263143012572635,0.4545454545454545,0.009026993061766762,0.20739534700729317
none,3.5,7,28832,0.36764494599437586,0.9090909090909091,0.0013669853185932495,1.0446884883275636,0.3636363636363636,0.0530140628100759,0.11187747648269745
stage1,3.5,7,28832,0.3723895571398592,0.9090909090909091,0.001474290681505928,0.9946008655694822,0.3636363636363636,0.042240821605834075,0.11183168053597443
stage2,3.5,7,28591,0.36915001805864656,0.9090909090909091,0.001395750017506619,1.3063035913579395,0.3636363636363636,0.07101879284042119,0.10082257123906285
both,3.5,7,28591,0.37336860600122895,0.9090909090909091,0.0015088980328579584,1.124545138599429,0.2727272727272727,0.05979993457138971,0.10078930580966951
none,3.5,8,28445,0.36770540215863623,0.8636363636363636,0.0018405525192298035,1.213492937126243,0.4545454545454545,0.1597272988197456,0.07074311922640929
stage1,3.5,8,28445,0.3706941386588669,0.8636363636363636,0.0018971742792508498,1.1384014512301235,0.4545454545454545,0.15073356243156402,0.07070396640928307
stage2,3.5,8,28102,0.3754472222766487,0.8636363636363636,0.001818912931698514,1.2381778568656816,0.4545454545454545,0.18319637402481107,0.05829935480809262
both,3.5,8,28102,0.3797353272245576,0.8636363636363636,0.0017728356674172581,1.3371985732143012,0.3636363636363636,0.17184076807306733,0.05849642219486665
none,3.5,9,28818,0.3757973951265591,0.9090909090909091,0.0009943472087327952,1.1444299498369783,0.3636363636363636,0.08111178177007117,0.09910881598470386
stage1,3.5,9,28818,0.37816914530241336,0.9090909090909091,0.0009819596703436872,1.0362431828522094,0.3636363636363636,0.0665284202488919,0.0990294123483937
stage2,3.5,9,28593,0.3772732334133343,0.9090909090909091,0.0009946013339487635,1.027402718689692,0.3636363636363636,0.09819835670427124,0.08856181285295422
both,3.5,9,28593,0.38018455900032055,0.9090909090909091,0.000883321509436182,1.0510766766420194,0.3636363636363636,0.08047494530545207,0.08859220004414223
