method,eps,exper,nmi,evc_overlap,evc_MAE,deg_kl,diam_rel,cc_rel,mod_rel,mat2_edges
PrivGraph,3.5,9,0.08229200998304935,0.8666666666666667,0.002785172195253469,0.6698088960045554,0.30769230769230765,0.36513784707119845,0.2682105984569145,116686
Ours-Full,0.5,0,0.39921605586099673,0.31666666666666665,0.035359428764926266,2.492761094557023,0.15384615384615383,0.4131387333322378,0.2851996946807533,16109
Ours-Full,0.5,1,0.40616858140780815,0.275,0.033924234375209666,2.678035372085516,0.15384615384615383,0.5506924055534581,0.3393395767365834,15323
Ours-Full,0.5,2,0.4052733587731025,0.45,0.024343687500162425,2.7039255911463966,0.46153846153846145,0.3122351235397251,0.08030295701293784,17738
Ours-Full,0.5,3,0.3999966882397198,0.10833333333333334,0.036441270812001804,2.9562603403243686,0.15384615384615383,0.6145578485341088,0.38159106413142646,13655
Ours-Full,0.5,4,0.39978299316110133,0.15833333333333333,0.050108316633970355,3.3095330875058475,0.15384615384615383,0.5982553481206018,0.39331949595545174,11478
Ours-Full,0.5,5,0.40771462442180856,0.2,0.031117989377745667,2.6214045192315067,0.30769230769230765,0.6450292666791491,0.34730237328193675,16255
Ours-Full,0.5,6,0.40458197473218477,0.15,0.03815625960891398,2.815081544206786,0.15384615384615383,0.6158876599511102,0.39241478856741463,13251
Ours-Full,0.5,7,0.40341546405775686,0.25,0.03139506132979827,2.759511662444899,0.15384615384615383,0.6184782724851283,0.3456391885638169,15005
Ours-Full,0.5,8,0.401902701077313,0.16666666666666666,0.03917185866201058,2.6772622947343026,0.23076923076923073,0.6044654919690108,0.36509759006115383,14398
Ours-Full,0.5,9,0.40000794832765907,0.13333333333333333,0.04205466082502911,3.381573629650582,0.30769230769230765,0.5920559870644518,0.4025226205794545,11651
Ours-Full,1.0,0,0.4108348267156265,0.8666666666666667,0.002671964600278015,1.8534118406484024,0.15384615384615383,0.22482842153188,0.5757821658734196,48452
Ours-Full,1.0,1,0.4144715723891089,0.9166666666666666,0.002794041613807035,1.5419075454260553,0.0,0.31572265321678883,0.5845449963761135,54197
Ours-Full,1.0,2,0.4068570350166816,0.7416666666666667,0.005989329619720642,2.9047785846597773,0.23076923076923073,0.06175046046860916,0.3769111497166593,34513
