version,eps,exper,nodes,edges,nmi,evc_overlap,evc_MAE,deg_kl,diam_rel,cc_rel,mod_rel
original,1.0,5,2277,30369,0.06930573740120866,0.0,0.0046906092400217925,5.020540734456288,0.6363636363636362,0.39838564096334417,0.525068339635756
improved,1.0,5,2277,11131,0.30421400606989557,0.0,0.010281543286792552,2.7808546801081184,0.0909090909090909,0.30558182358262037,0.10990825060997361
original,1.0,6,2277,30673,0.08531782368870441,0.6818181818181818,0.0019130977639339527,5.296607722094403,0.6363636363636362,0.12341809292472196,0.47522440000029104
improved,1.0,6,2277,13775,0.3095609744262301,0.6363636363636364,0.0016248098545169677,2.2225363853884055,0.0909090909090909,0.45418232011919013,0.2590503029980759
original,1.0,7,2277,30442,0.06295794837686962,0.0,0.012586052260429413,7.440590396780151,0.6363636363636362,0.40557464348128397,0.5258947194063776
improved,1.0,7,2277,10948,0.30251004099115286,0.0,0.015232813011578684,2.534396253455719,0.0909090909090909,0.3104855513272301,0.11655589191099398
original,1.0,8,2277,30369,0.08244515015155897,0.5,0.010839885009213205,8.246312557273182,0.6363636363636362,0.26849279477430793,0.4619113730778868
improved,1.0,8,2277,12757,0.31301756823326665,0.5454545454545454,0.012132845374402151,2.392462982536902,0.0909090909090909,0.3433475330028614,0.047848709335308624
original,1.0,9,2277,30653,0.10941640235616898,0.8181818181818182,0.002670097797280943,7.2043926252542185,0.5454545454545454,0.1518490173931331,0.468116576739565
improved,1.0,9,2277,14003,0.32712646213968294,0.8181818181818182,0.0030112265532059855,2.05395227759226,0.1818181818181818,0.40950923111446136,0.23462294995214872
original,1.0,10,2277,30171,0.07621543996796348,0.8181818181818182,0.004724320093833245,6.449165397995641,0.6363636363636362,0.3114179647048609,0.5254772002516925
improved,1.0,10,2277,13267,0.29830530325896776,0.8181818181818182,0.004321571154793722,2.383351514504213,0.1818181818181818,0.16725116920445107,0.35823724901343523
original,1.0,11,2277,30381,0.07206014788342117,0.7272727272727273,0.0015586985018490153,8.688251628521385,0.6363636363636362,0.26833113667011516,0.5716486255115117
improved,1.0,11,2277,11389,0.30385292652864454,0.7272727272727273,0.0020191255578460815,3.358925629284824,0.0,0.3552742468217282,0.5349911948205943
original,1.0,12,2277,31204,0.07260250848534876,0.7727272727272727,0.0008756280802046164,10.098148272394699,0.6363636363636362,0.25960872956257713,0.5400008665319246
improved,1.0,12,2277,12659,0.29947738891447034,0.8636363636363636,0.0019181312755313827,2.343132701061213,0.0909090909090909,0.3330076855643106,0.38192153889315344
original,1.0,13,2277,31101,0.026424117363104547,0.45454545454545453,0.028953475516868953,11.984510675452468,0.6363636363636362,0.8249708922156394,0.6602409041143024
