method,eps,exper,nmi,evc_overlap,evc_MAE,deg_kl,diam_rel,cc_rel,mod_rel,mat2_edges
PrivGraph,2.5,7,0.01886332190568586,0.7886904761904762,0.003369897007536268,1.0614001040220333,0.3846153846153846,0.11396851165232566,0.3909914934769483,178512
PrivGraph,2.5,8,0.01811012779276072,0.8154761904761905,0.0023326706319296655,0.9165195224405916,0.30769230769230765,0.17603784921632884,0.42772786791035283,179152
PrivGraph,2.5,9,0.017769660868540108,0.7619047619047619,0.0024684578498541812,0.9877584783238716,0.30769230769230765,0.18947266854290595,0.4127538651441852,177709
PrivGraph,3.0,0,0.02433886969945075,0.7857142857142857,0.001989279161419695,0.7371928838942382,0.30769230769230765,0.19693959816803258,0.3975468652036906,178009
PrivGraph,3.0,1,0.021253349462947133,0.5863095238095238,0.0036576443477163395,0.8476666433209162,0.30769230769230765,0.3090137493366047,0.4028199448972859,179105
PrivGraph,3.0,2,0.02006836004682649,0.8303571428571429,0.0015189306086163857,0.7562449289978007,0.30769230769230765,0.2034495273522804,0.42647508438027776,179558
PrivGraph,3.0,3,0.024232773787106174,0.8035714285714286,0.0019347298180139633,0.685254696334634,0.23076923076923073,0.18710508603527323,0.4141461707101783,179476
PrivGraph,3.0,4,0.023913518229812584,0.7559523809523809,0.0023166155032971294,0.7106220625304926,0.23076923076923073,0.21199524712647944,0.38449305750410606,178857
PrivGraph,3.0,5,0.02285703518946277,0.8154761904761905,0.0011958640014552624,0.6533750035806123,0.30769230769230765,0.21323702552068385,0.43494804912451146,179022
PrivGraph,3.0,6,0.019031577512039554,0.6785714285714286,0.003609120984665845,0.8454611177791083,0.23076923076923073,0.2586674617542395,0.4045552548447068,179508
PrivGraph,3.0,7,0.021131292239253027,0.5386904761904762,0.004995852422526865,0.8569515706308203,0.23076923076923073,0.18175772005112872,0.3681207015926609,177487
PrivGraph,3.0,8,0.022235048988836565,0.8363095238095238,0.002077811820390886,0.726342710092678,0.30769230769230765,0.13818248168458044,0.4008051868887535,179629
PrivGraph,3.0,9,0.022027525232656876,0.7470238095238095,0.0034332961498308914,0.7396275135077225,0.30769230769230765,0.22515027756662884,0.3717152410308405,179246
PrivGraph,3.5,0,0.022305290601609025,0.7708333333333334,0.0021797768385350145,0.7281832419409615,0.30769230769230765,0.20412505956519528,0.38325187335574973,178481
PrivGraph,3.5,1,0.0257046203446486,0.8333333333333334,0.001527441541475514,0.6138355126238362,0.30769230769230765,0.17005063527665226,0.4033881257366482,178809
PrivGraph,3.5,2,0.02509490882890589,0.7827380952380952,0.002493715348743152,0.7736829496967935,0.23076923076923073,0.07894216719028838,0.3424626365489087,178623
PrivGraph,3.5,3,0.024138950001185436,0.7380952380952381,0.0015518949406511289,0.6441626000140936,0.23076923076923073,0.1940788338154967,0.3736188999928618,178683
PrivGraph,3.5,4,0.028582554799408133,0.8244047619047619,0.0015603452508414918,0.5828722194391233,0.15384615384615383,0.18153421880063797,0.40110892312240676,178833
PrivGraph,3.5,5,0.022941165551186325,0.4255952380952381,0.002320033413223251,0.8345384470255046,0.30769230769230765,0.2628584337268371,0.3485737968203851,178786
PrivGraph,3.5,6,0.023225430462394815,0.7886904761904762,0.002242605084003643,0.7628894999694795,0.30769230769230765,0.15186183111974447,0.3665715416301663,178645
PrivGraph,3.5,7,0.02608984595953888,0.7589285714285714,0.002555334465698185,0.7164124743496784,0.23076923076923073,0.15311620407195625,0.356476584807288,178137
PrivGraph,3.5,8,0.021997758752962716,0.7232142857142857,0.0033601579765842934,0.8587533493347541,0.23076923076923073,0.1881529767941201,0.347367965222395,178621
PrivGraph,3.5,9,0.02742174252897887,0.8244047619047619,0.0017667463013544297,0.5860224946481918,0.23076923076923073,0.1298945882757133,0.35472444337734954,177936
Ours-Full,0.5,0,0.38008113665656806,0.02976190476190476,0.02077497651868712,2.330617897332975,0.3846153846153846,1.9157668896292086,0.6033895539981483,19840
