variant,eps,exper,edges,nmi,evc_overlap,evc_MAE,deg_kl,diam_rel,cc_rel,mod_rel
stage1,2.5,7,87177,0.2765709855879289,0.825,0.0022358639451340095,0.3875167388277858,0.24999999999999994,0.39618158425042677,0.24436855145167377
stage2,2.5,7,86177,0.28168037923693434,0.8,0.002211612598502661,0.3863444216336784,0.12499999999999997,0.3721714974558996,0.23261620929559362
both,2.5,7,86177,0.2841994269680604,0.8,0.0021718133159582373,0.4034708848534824,0.12499999999999997,0.3823788443648909,0.23263946870555666
none,2.5,8,86825,0.2825603940942764,0.675,0.002033043591628411,0.42353369889949244,0.12499999999999997,0.4387379579141642,0.22388722265806252
stage1,2.5,8,86825,0.2852791434412726,0.675,0.0020892573720432206,0.43000625300914824,0.12499999999999997,0.4408718376348854,0.22386730517534925
stage2,2.5,8,85699,0.2865295445529149,0.675,0.0019715314951455586,0.4206438674520401,0.12499999999999997,0.42529652574415433,0.21040872830542218
both,2.5,8,85699,0.29248146456120727,0.675,0.0020344803462311826,0.5055397878034731,0.24999999999999994,0.4273350758330497,0.21050420626800512
none,2.5,9,86441,0.26895217167496777,0.8,0.002556961089999668,0.33001719968830134,0.24999999999999994,0.4040374706250048,0.23338193482442882
stage1,2.5,9,86441,0.27226357059145206,0.8,0.0025234620937897682,0.3274278276735451,0.24999999999999994,0.41043254667538126,0.23333904134576308
stage2,2.5,9,85463,0.27141228825757957,0.8,0.0024911914407438995,0.45435127210824594,0.24999999999999994,0.3907262306410808,0.22010153800429194
both,2.5,9,85463,0.2739708956978393,0.8,0.0024409851902261514,0.4821596223500485,0.24999999999999994,0.39807841719042597,0.22008859901401498
none,3.0,0,86935,0.31988386877083896,0.725,0.003643090482926284,0.36308654734819973,0.24999999999999994,0.3617860566908684,0.1555352257338513
stage1,3.0,0,86935,0.32217449558029515,0.75,0.003704006301665399,0.39846253473559506,0.24999999999999994,0.36342692110887787,0.15551421627636794
stage2,3.0,0,85886,0.32192007147723706,0.725,0.003574083367782605,0.46300546992474345,0.24999999999999994,0.3476125120931139,0.14187293739397308
both,3.0,0,85886,0.3252692401494156,0.725,0.0035064972351663065,0.559085295082092,0.24999999999999994,0.34873564158092984,0.14187842235067963
none,3.0,1,87205,0.2680357550546005,0.8,0.0027315798610618156,0.3973388678226337,0.24999999999999994,0.5047545882944529,0.25666282007963637
stage1,3.0,1,87205,0.2702231271963349,0.8,0.0028541317970624826,0.44210149446440816,0.24999999999999994,0.5067598212869342,0.25664541877699615
stage2,3.0,1,86179,0.27881361381782943,0.8,0.0026772817606414024,0.43446524631406475,0.24999999999999994,0.4942174128109992,0.24472780614232514
both,3.0,1,86179,0.28273153733170237,0.8,0.0027593114678508292,0.3977816983648409,0.24999999999999994,0.49601350260746685,0.24473431823925706
none,3.0,2,86605,0.2905254378014544,0.7,0.0025290433040804526,0.3591568240580233,0.24999999999999994,0.29674918150842566,0.28885205657075946
stage1,3.0,2,86605,0.2941132391057151,0.7,0.002513697854593651,0.3674092784580182,0.24999999999999994,0.3364785647002953,0.28885205657075946
stage2,3.0,2,85958,0.2905987564724772,0.7,0.002514084577441526,0.35443810261372233,0.24999999999999994,0.2857403706064442,0.2804080740395524
both,3.0,2,85958,0.2943944425690373,0.725,0.002496675188835446,0.36993098698132887,0.24999999999999994,0.3290251226528773,0.2804322752891924
none,3.0,3,87043,0.33370491119447565,0.85,0.0038520334434547247,0.4075671866581088,0.24999999999999994,0.3152168769728181,0.14974471181060964
stage1,3.0,3,87043,0.33636150372226986,0.875,0.004013723969039179,0.4154736638337531,0.12499999999999997,0.32797847151185144,0.14970639168275493
stage2,3.0,3,86196,0.33472756657568575,0.875,0.0037984618129146747,0.378902492191748,0.12499999999999997,0.30227315906381325,0.13847194999534373
both,3.0,3,86196,0.33958779522133375,0.875,0.0038898791840204444,0.43087704688054157,0.12499999999999997,0.31604648472123437,0.13855004175652946
none,3.0,4,86020,0.2651719809628108,0.775,0.0036855861691539116,0.32706725526916186,0.24999999999999994,0.30439991639593655,0.36882899292521204
stage1,3.0,4,86020,0.2683354264760364,0.775,0.0036532484914760673,0.34122279461466415,0.12499999999999997,0.3574566282265841,0.36882899292521204
stage2,3.0,4,85412,0.2661568430522556,0.775,0.0036714297823261743,0.36814938891518845,0.12499999999999997,0.2939848052947887,0.3620893388893678
both,3.0,4,85412,0.27041177362931496,0.775,0.0036405752689687215,0.34806035601763025,0.24999999999999994,0.3507955115754475,0.3620864247425163
none,3.0,5,86520,0.27536356293043845,0.0,0.007110995004762259,0.44091452780557805,0.24999999999999994,0.536109680136398,0.28647798668475366
stage1,3.0,5,86520,0.27947852211802765,0.0,0.007145664173070937,0.4660210154202391,0.24999999999999994,0.5404789926558271,0.28646243723929526
stage2,3.0,5,85673,0.2846437444100734,0.0,0.007410648274216293,0.35763888298296154,0.24999999999999994,0.5277418657388127,0.2767305142077071
both,3.0,5,85673,0.2864034635477661,0.0,0.007451496152433063,0.37687043199458337,0.12499999999999997,0.5327234857159449,0.276706850778844
none,3.0,6,86692,0.2918341826370094,0.6,0.0061698801853194455,0.44966140275276656,0.24999999999999994,0.5200228793055788,0.23522886477359478
stage1,3.0,6,86692,0.29449268862013855,0.6,0.0065126170984101004,0.3485197103633329,0.24999999999999994,0.5215276302368947,0.2351962608564945
stage2,3.0,6,85688,0.2992565972320188,0.6,0.005604761013839296,0.4933257392218239,0.12499999999999997,0.5094860808268161,0.22281265560845212
both,3.0,6,85688,0.30240762720556863,0.6,0.005919945793335586,0.3642790111252327,0.24999999999999994,0.5104916220645611,0.22281410212730005
none,3.0,7,85424,0.2211122866818789,0.75,0.0027959733231578644,0.49906242633822795,0.24999999999999994,0.4553329633267751,0.4659590532459532
stage1,3.0,7,85424,0.22293332397458837,0.75,0.0027967490601024866,0.391202865327708,0.12499999999999997,0.4839320972305232,0.4659509238278811
stage2,3.0,7,84575,0.23669178745372585,0.75,0.002772853829351049,0.38575160938969016,0.24999999999999994,0.44553264006556176,0.45825213645664814
both,3.0,7,84575,0.2384520208846438,0.75,0.0027491502774946775,0.38530034379028083,0.0,0.47459134202917275,0.45825746801433975
none,3.0,8,86834,0.29206495080317085,0.75,0.002557350706635136,0.42456427075922193,0.24999999999999994,0.39861120497699004,0.2216485341486961
stage1,3.0,8,86834,0.2942275406000944,0.725,0.002521998198362424,0.4051770641965229,0.12499999999999997,0.40481909725262766,0.22163445023874587
stage2,3.0,8,85929,0.2992633357249305,0.75,0.0025364293862532874,0.44086985284563873,0.12499999999999997,0.3864050843953778,0.21012668402623821
both,3.0,8,85929,0.30241755958995953,0.75,0.0025062107470889116,0.5018210161351728,0.12499999999999997,0.39419685547849226,0.2100797105564841
none,3.0,9,87218,0.2858461839798168,0.625,0.011220259174748936,0.32809283324591865,0.24999999999999994,0.470467088593755,0.25092315478167854
stage1,3.0,9,87218,0.2899189794925853,0.625,0.011454817038903317,0.3392153712335248,0.12499999999999997,0.4881879419882604,0.2509105408118141
stage2,3.0,9,86486,0.2871713442145256,0.625,0.011168961511714027,0.3506460900644626,0.24999999999999994,0.46162414828821063,0.24111700116734525
both,3.0,9,86486,0.2923462122007833,0.625,0.011543086365641162,0.36989755460101703,0.12499999999999997,0.4804601788315035,0.24110007810255232
none,3.5,0,86981,0.3045902634689642,0.775,0.009609795815073808,0.3421615401415325,0.12499999999999997,0.5250163209295974,0.34494458005827916
stage1,3.5,0,86981,0.3060719770349379,0.775,0.009633243417145295,0.3947064233022615,0.12499999999999997,0.5524160546538257,0.34494458005827916
stage2,3.5,0,86480,0.3135091221654644,0.775,0.009604434728263158,0.3469082404573857,0.12499999999999997,0.5200644995749072,0.33986911785593354
both,3.5,0,86480,0.3177069273009492,0.775,0.009695340404584467,0.333641383238731,0.12499999999999997,0.5478075053329972,0.3399220881659535
none,3.5,1,86042,0.2760520980857087,0.85,0.0022477380608339403,0.3737581222279482,0.24999999999999994,0.38080413828808857,0.3230677226347362
stage1,3.5,1,86042,0.28025786379204953,0.85,0.002245717506786901,0.42454689489068836,0.12499999999999997,0.4102660885215632,0.3230266574842612
stage2,3.5,1,85314,0.2778450816218244,0.85,0.0022155584157762817,0.3753004023250781,0.24999999999999994,0.3699637476987143,0.31433337233863523
both,3.5,1,85314,0.28055938492155047,0.85,0.0021973587378438463,0.4101034264779803,0.24999999999999994,0.40012433532075836,0.3143747502032122
none,3.5,2,86793,0.318630471300744,0.725,0.01148603627318728,0.41581078539183325,0.12499999999999997,0.5210429434692371,0.2232730580402956
stage1,3.5,2,86793,0.3224767424272454,0.725,0.011566493457141652,0.3703341910969952,0.24999999999999994,0.5217874970830796,0.22323490093586504
stage2,3.5,2,85950,0.31990239970636747,0.725,0.011464299072389614,0.3424076246436745,0.24999999999999994,0.5123619710671331,0.2129224735774422
both,3.5,2,85950,0.3215808841319208,0.725,0.011539736083893581,0.41339358086675926,0.12499999999999997,0.5140800338593547,0.21291731537679057
none,3.5,3,87512,0.32603997878926294,0.775,0.0015686801490572785,0.3478310792786619,0.12499999999999997,0.5252647278533346,0.2634150756808851
stage1,3.5,3,87512,0.32856507147978975,0.775,0.001491230836727879,0.37951395639330254,0.12499999999999997,0.53232781549585,0.2634150756808851
stage2,3.5,3,86859,0.3266314817081851,0.775,0.001536006266362323,0.41147457906267493,0.12499999999999997,0.5181979972507291,0.25505520912392515
both,3.5,3,86859,0.3295987507873739,0.775,0.0014706496864874837,0.3219946927729946,0.12499999999999997,0.5253591724117703,0.25504931338454445
none,3.5,4,86681,0.3120634256406615,0.875,0.001517420988403671,0.3736892144531051,0.24999999999999994,0.37797757791799885,0.17210785486861974
stage1,3.5,4,86681,0.31448862159428886,0.875,0.0014926438867572393,0.41031675366384907,0.24999999999999994,0.38061264586473886,0.17210638197142833
stage2,3.5,4,85732,0.3138467019322918,0.875,0.0014911295751083588,0.3572319696342961,0.24999999999999994,0.3648454002249999,0.1598311111359906
both,3.5,4,85732,0.31497509166108456,0.875,0.0014540717666939886,0.39002048636567266,0.24999999999999994,0.36701617977208717,0.15981840557730848
none,3.5,5,86749,0.3216563156526506,0.825,0.003805293655658293,0.46824159540535437,0.24999999999999994,0.4350416603843875,0.1844850214167121
stage1,3.5,5,86749,0.32347617493191033,0.825,0.0040693597561782795,0.4043737962253663,0.24999999999999994,0.4351493453894965,0.18447416931405722
stage2,3.5,5,85844,0.322294784693064,0.825,0.0035847853520688195,0.4299936086009791,0.24999999999999994,0.42378018568254605,0.17281735180969685
both,3.5,5,85844,0.326101867499058,0.8,0.003850493343068271,0.4977541438043225,0.12499999999999997,0.42392338316872846,0.1728642709373084
none,3.5,6,86279,0.32296481194017884,0.0,0.007496119023794755,0.404333511675842,0.24999999999999994,0.468782377925769,0.23617497770743134
stage1,3.5,6,86279,0.3266618804042016,0.0,0.0073827809799698356,0.40274059276943985,0.24999999999999994,0.47350776880660417,0.23617497770743148
stage2,3.5,6,85377,0.3244960243040005,0.0,0.008231124973685833,0.3615825662493974,0.24999999999999994,0.457772800548962,0.2248318787310695
both,3.5,6,85377,0.3270826394866797,0.0,0.008191157415190262,0.341736791317192,0.12499999999999997,0.46270244844495595,0.22480643702276887
none,3.5,7,86829,0.29633271119451904,0.7,0.006078856844180937,0.4193657312277196,0.24999999999999994,0.4441503503553884,0.1972454657043346
stage1,3.5,7,86829,0.30147763290279445,0.7,0.006505243424245147,0.42059894610427545,0.12499999999999997,0.4448890379400199,0.19722192366896565
stage2,3.5,7,85774,0.29901289520851465,0.7,0.005758641562754422,0.34101346847087316,0.12499999999999997,0.4311083813694863,0.1837606464962443
both,3.5,7,85774,0.30106582842772284,0.7,0.006046788317501758,0.3899013701189491,0.12499999999999997,0.43193890364740545,0.183731500788081
none,3.5,8,86453,0.33349124255878576,0.8,0.0056379743464465915,0.39504619938223307,0.12499999999999997,0.5583426800726033,0.23303629480925941
stage1,3.5,8,86453,0.335626602628595,0.8,0.005806125799400093,0.3814700621742463,0.12499999999999997,0.5621131733922098,0.2330224390621758
stage2,3.5,8,85704,0.3411780912773755,0.8,0.005590358520465219,0.3754352086784358,0.12499999999999997,0.5513779042038484,0.22419122410764947
both,3.5,8,85704,0.3428924265423848,0.8,0.0058295441172246,0.38133442871602835,0.12499999999999997,0.5550840351378538,0.22414271676411662
none,3.5,9,86710,0.31553085319043206,0.7,0.013829333510651364,0.39905998934399234,0.12499999999999997,0.5897383145522144,0.26752606326728107
stage1,3.5,9,86710,0.31802921570428533,0.7,0.014604566952910292,0.4124469888085362,0.12499999999999997,0.5909418098168017,0.26750729108796745
stage2,3.5,9,85920,0.32318310399979583,0.7,0.013661822169026177,0.4597186483093785,0.12499999999999997,0.5831402491458602,0.25850621636660004
both,3.5,9,85920,0.32442100689614844,0.7,0.014528049348415603,0.3632206437188939,0.12499999999999997,0.5848142698531028,0.2585362061544575
