dataset,eps,intra_ratio,inter_ratio,nmi,evc_overlap,evc_MAE,deg_kl,diam_rel,cc_rel,mod_rel,syn_edges
Facebook,0.5,0.4,0.2,0.1313052197328372,0.35,0.025792401607911485,4.739930612916947,1.0999999999999996,0.47957241689591285,0.10457406888087606,16832.8
Facebook,0.5,0.4,0.3,0.11683059889835372,0.20500000000000002,0.03660995555089562,5.9374267304408725,1.5499999999999996,0.7129910898561015,0.025792203258138236,14316.6
Facebook,0.5,0.4,0.4,0.12242955153111942,0.16499999999999998,0.03246999919081075,5.001416952041929,1.525,0.6484628156745437,0.0403212100650556,15948.2
Facebook,0.5,0.4,0.5,0.11512343207813092,0.185,0.032718907237953766,5.996941688512137,1.7999999999999996,0.6175299513776011,0.06629699404863593,15190.6
Facebook,0.5,0.4,0.6,0.1215020099575613,0.255,0.02956522319990067,5.277615557500788,1.0249999999999997,0.4870477516772377,0.12450730532742948,16158.0
Facebook,0.5,0.4,0.7,0.11790994458714057,0.275,0.03412968886665408,5.567732071821386,1.6499999999999997,0.6475967203685917,0.03063144421430881,14369.6
Facebook,0.5,0.4,0.8,0.12080552781466683,0.16999999999999998,0.03761834310676631,5.898448454250557,1.2999999999999996,0.7233499551453519,0.012941575451960416,14060.4
Facebook,0.5,0.4,0.9,0.11976365389572433,0.32999999999999996,0.03254924173325246,4.994732002681419,1.7499999999999996,0.5536903206771816,0.03734283672493614,15084.6
Facebook,0.5,0.4,1.0,0.11121036901617394,0.18,0.041294844844511125,6.181446104826216,1.7999999999999996,0.7243729858148645,0.03602946449590166,13107.6
Facebook,0.5,0.5,0.1,0.11748831073425203,0.22999999999999998,0.03693009552406874,6.181950512297179,1.2499999999999996,0.6945344814900428,0.05442980187169434,12935.4
Facebook,0.5,0.5,0.2,0.10979410393024107,0.25,0.035262643634538,6.242187349236238,1.4249999999999996,0.5702918353442435,0.07997144971424715,13298.6
Facebook,0.5,0.5,0.3,0.11785439020678257,0.185,0.03296132088170581,6.170225617367782,1.0499999999999998,0.748789515025125,0.011377097667979114,13226.8
Facebook,0.5,0.5,0.4,0.11356985211226336,0.23500000000000001,0.035452574343113843,5.4977740407765525,1.7999999999999996,0.5875272356162694,0.05667760423341346,14619.8
Facebook,0.5,0.5,0.5,0.10926209067160249,0.16,0.037626164127889716,6.163915258217151,1.3749999999999998,0.6929599643981356,0.05011183490336522,12949.2
Facebook,0.5,0.5,0.6,0.11249317093719347,0.22000000000000003,0.03153485773162197,5.370303046741076,1.5249999999999997,0.5938620379847175,0.06870851716072604,14866.0
Facebook,0.5,0.5,0.7,0.11623583301680733,0.29,0.0319139374222258,5.6766358772319085,1.4249999999999996,0.5441139332646624,0.07978228310298673,14911.8
Facebook,0.5,0.5,0.8,0.11615821665594459,0.23000000000000004,0.0307802900842745,5.330951116214674,1.7999999999999996,0.658611187097255,0.05745252611831536,14990.4
Facebook,0.5,0.5,0.9,0.11755092024054273,0.21000000000000002,0.037323301235325304,6.211531107637389,1.1499999999999997,0.6972582920519669,0.06680836320094588,13483.4
Facebook,0.5,0.5,1.0,0.10701095700390709,0.15,0.03862455292209248,6.513379109521243,1.3499999999999996,0.7581146216414908,0.03292719274166113,12230.6
Facebook,1,0.1,0.1,0.24648857819401943,0.65,0.004671747172402672,1.1439714461268002,0.3499999999999999,0.32134391810599033,0.30129319541111627,45535.4
Facebook,1,0.1,0.2,0.22686349607569287,0.665,0.005094213393412597,1.2507720843131556,0.3249999999999999,0.42033463917596536,0.37832035050822316,46325.4
Facebook,1,0.1,0.3,0.2227262280112404,0.735,0.0010014524389707047,1.2203390183941205,0.27499999999999997,0.2560365701668787,0.2831366228389068,46222.4
Facebook,1,0.1,0.4,0.21056199803208736,0.6599999999999999,0.004171682488768961,0.9283721906252727,0.32499999999999996,0.39874693783539933,0.34967553716139493,51318.8
Facebook,1,0.1,0.5,0.1983622495761499,0.7,0.0028194054090374403,1.8131523999325807,0.3749999999999999,0.2871336914832729,0.3502382834115359,42977.0
Facebook,1,0.1,0.6,0.2050085025905024,0.6599999999999999,0.006324376792794578,1.1031302388130846,0.19999999999999996,0.36757578035190835,0.3587797425590905,48217.2
Facebook,1,0.1,0.7,0.19346225017613453,0.6900000000000001,0.005359631714873781,1.1612199940126646,0.3499999999999999,0.3959788373864459,0.39790027722900245,45444.2
Facebook,1,0.1,0.8,0.19915795980155837,0.72,0.00381690521155312,1.292423087113176,0.4499999999999999,0.34370760499999975,0.3506483141898532,47632.8
Facebook,1,0.1,0.9,0.19073503272728803,0.71,0.004397127766019748,1.1905104377960325,0.27499999999999997,0.3860185371031301,0.3584246723802592,46465.8
Facebook,1,0.1,1.0,0.20138877890605925,0.74,0.003948183646193675,1.0984836267276463,0.32499999999999996,0.3616113552804373,0.37352833725290513,50611.0
Facebook,1,0.2,0.1,0.220221710395836,0.595,0.003009319794110648,1.320703543866141,0.6249999999999999,0.27419989188709926,0.259532740978918,43781.0
Facebook,1,0.2,0.2,0.20401103078668573,0.7,0.004738367899052533,1.1791084877358764,0.7749999999999998,0.3006331081347717,0.3359377988789296,43230.0
Facebook,1,0.2,0.3,0.19529230557709304,0.6799999999999999,0.0019562870768665562,1.3433698245087353,0.6749999999999998,0.29070700223766593,0.3278639824029053,46354.8
Facebook,1,0.2,0.4,0.20151363408385392,0.71,0.0014889000751306255,1.1040277918999264,0.7499999999999998,0.21805951344024055,0.27389964935053895,47035.6
Facebook,1,0.2,0.5,0.1797792603083852,0.6599999999999999,0.004993420439248697,1.3878853676590257,0.6749999999999998,0.2914500677993478,0.3845185235732857,40863.6
Facebook,1,0.2,0.6,0.20134819232198237,0.735,0.00102177940711753,1.1563268716076718,0.6249999999999998,0.22168052114197048,0.27794983108913107,47918.4
Facebook,1,0.2,0.7,0.1856308788156901,0.6,0.0037805085728713204,1.1913435341570895,0.4999999999999999,0.3214160018550534,0.3070815817613492,44915.4
Facebook,1,0.2,0.8,0.20059921916530393,0.675,0.0033620283814227705,1.3193638619029628,0.575,0.23211237142971441,0.23983447041015266,45737.4
Facebook,1,0.2,0.9,0.19015311914474456,0.71,0.002713351311254524,1.0440381328213768,0.7749999999999998,0.2674873302865012,0.29472551716553663,47784.6
Facebook,1,0.2,1.0,0.18662420018357606,0.67,0.00422350708450699,1.209006770570636,0.7,0.26471055932819765,0.29521596489498664,45105.6
Facebook,1,0.3,0.1,0.2015715073770509,0.6599999999999999,0.002585369734646552,1.4251492679563948,0.9249999999999998,0.1239352321612089,0.2529272849607053,41894.8
Facebook,1,0.3,0.2,0.2029942112454583,0.6599999999999999,0.0031968167131487812,1.3163029064849652,0.7999999999999998,0.20805291752228855,0.26942993568614854,46081.4
Facebook,1,0.3,0.3,0.1995030259147136,0.72,0.001897483435423499,1.1459043456510898,0.6249999999999999,0.23380013787103424,0.27852800203401273,47547.2
Facebook,1,0.3,0.4,0.19500886106574372,0.73,0.001999206002272395,1.201442145378742,0.7249999999999999,0.26193946903536525,0.29453038952886956,49112.4
Facebook,1,0.3,0.5,0.1903419296039524,0.6849999999999999,0.0008704574711743057,1.3528977737323113,0.6499999999999998,0.19567857016378482,0.2770500205151078,47623.8
Facebook,1,0.3,0.6,0.17825559044352063,0.54,0.0028496856202337743,1.557439798688119,0.7999999999999998,0.2324908697862913,0.25292412263693026,40933.4
Facebook,1,0.3,0.7,0.17503466208678659,0.67,0.004401151977794449,1.4049696951729547,0.8749999999999998,0.24575408831322149,0.2882174705950893,44069.6
Facebook,1,0.3,0.8,0.1829907741950883,0.7150000000000001,0.0035795683697664184,1.0698909684079876,0.7249999999999999,0.2799167035006092,0.3253717333027006,48306.0
Facebook,1,0.3,0.9,0.1748716840809012,0.65,0.005878727339635577,1.4008212641882636,0.7499999999999998,0.3531868890509676,0.3746451659929234,45588.8
Facebook,1,0.3,1.0,0.17257300226264422,0.6849999999999999,0.005039624842392315,1.1539765627123102,0.8249999999999998,0.35149633966831967,0.36508193231525005,49289.2
Facebook,1,0.4,0.1,0.20081299909609043,0.71,0.007432822569580941,1.2116788730748538,0.9999999999999998,0.2928263778669714,0.35101241423311574,48502.6
Facebook,1,0.4,0.2,0.1864505597857739,0.64,0.003752784364981486,1.4891527336807113,0.8499999999999999,0.2219157405659403,0.30741737135531133,45024.6
Facebook,1,0.4,0.3,0.18592993750573308,0.71,0.002020108753080939,1.4092001696942464,0.7499999999999999,0.17169929303061632,0.27062711256492256,46229.8
Facebook,1,0.4,0.4,0.17349217552924778,0.705,0.003146564487922044,2.0769682203958846,0.7499999999999998,0.25599935848942545,0.3114593877218356,42697.2
Facebook,1,0.4,0.5,0.19636890997239664,0.71,0.0011951538008385008,1.1929986764658604,0.8999999999999998,0.1509775645905335,0.23904287281384345,49647.4
Facebook,1,0.4,0.6,0.16457321215433957,0.71,0.0035720573065741307,1.7195475713193313,0.8499999999999999,0.22117381787176638,0.36263355990758966,41662.2
Facebook,1,0.4,0.7,0.18168571227756655,0.735,0.0038614622408875915,1.2700621381266073,0.9249999999999998,0.2358675950587346,0.3014476339803772,49027.0
Facebook,1,0.4,0.8,0.1794790852003048,0.7150000000000001,0.0020414778406555394,1.224071705079235,0.8999999999999998,0.21520113437028568,0.30065610765277917,45748.8
Facebook,1,0.4,0.9,0.17599512298453956,0.7,0.00219585432455535,1.140653903061234,0.7249999999999999,0.24647642265315994,0.2849019761372777,48587.6
Facebook,1,0.4,1.0,0.186504749482879,0.6799999999999999,0.0029057119191008194,1.1208234224892388,0.5999999999999999,0.3031380363806647,0.32187984032217243,51092.0
Facebook,1,0.5,0.1,0.18389645072837174,0.585,0.005889625633765475,1.5201391041754626,1.0749999999999997,0.12497259558698759,0.19569853693433542,42091.4
Facebook,1,0.5,0.2,0.20291299548013614,0.71,0.0027554907842876016,1.1042427210009784,0.7999999999999998,0.2318502897391279,0.2695195461175325,52443.0
Facebook,1,0.5,0.3,0.18263855686164035,0.71,0.002856059173036769,1.4193398101826067,0.8499999999999999,0.2218288571927057,0.3289999981696502,44859.0
Facebook,1,0.5,0.4,0.1823691854929004,0.61,0.004687708904629684,1.4818715054875655,0.9749999999999999,0.2503484554422343,0.25253459226462227,44635.4
Facebook,1,0.5,0.5,0.17177047976138038,0.61,0.005663216511260776,1.3166980285208894,0.9749999999999999,0.2674081410510862,0.39867910903212045,45483.8
Facebook,1,0.5,0.6,0.18819195668429084,0.5549999999999999,0.003335408240334556,1.0609112507159648,0.7749999999999998,0.22189674241371776,0.22212423821663724,50427.8
Facebook,1,0.5,0.7,0.18300748530030725,0.6849999999999999,0.0031739540088314257,1.376028812391731,0.7749999999999998,0.1599367450804259,0.23615795095006628,44538.0
Facebook,1,0.5,0.8,0.18805061905757925,0.7150000000000001,0.0018834475183581417,1.0642612778996503,0.8999999999999998,0.20044508977718936,0.24975493670853802,52456.4
Facebook,1,0.5,0.9,0.18401459010502233,0.6900000000000001,0.002800044195081683,1.1260230988648243,0.9249999999999998,0.22151284633515395,0.29473271418385927,49381.0
Facebook,1,0.5,1.0,0.177540018714541,0.7,0.0018404999689205083,1.2422366874561295,0.8499999999999999,0.17804238838961156,0.28591372785933344,48187.4
Facebook,1.5,0.1,0.1,0.2642732003063083,0.7350000000000001,0.002447493100452489,0.7046348415008946,0.22499999999999995,0.4252698390497704,0.2532192895156244,58911.2
Facebook,1.5,0.1,0.2,0.276098327647358,0.74,0.003340294548884036,0.6315738507805904,0.07499999999999998,0.39704821835428095,0.2471369088553768,62605.2
Facebook,1.5,0.1,0.3,0.2588285791296301,0.72,0.0037044947898157063,0.6118708885620531,0.04999999999999999,0.4535852980228679,0.28095482795978166,63709.2
Facebook,1.5,0.1,0.4,0.23773978382626862,0.73,0.0051150067749176735,0.6456236462931388,0.04999999999999999,0.5042298188415051,0.33618124591238246,64443.6
Facebook,1.5,0.1,0.5,0.21279367575662791,0.72,0.00803042984608859,0.6108735739265801,0.24999999999999994,0.5705980349765769,0.40116546230307115,64717.0
Facebook,1.5,0.1,0.6,0.22346976559337403,0.73,0.003990466432490151,0.5989092659349053,0.19999999999999996,0.518276359728301,0.3848465917494389,68352.0
Facebook,1.5,0.1,0.7,0.21817602529475716,0.7050000000000001,0.007959245172653482,0.6816182144944147,0.14999999999999997,0.522911607250197,0.3834046925382727,65178.6
Facebook,1.5,0.1,0.8,0.233664727590497,0.73,0.009525043422731845,0.603730615484749,0.09999999999999998,0.5301177576175069,0.39013954028849657,69333.6
Facebook,1.5,0.1,0.9,0.21704627715698285,0.725,0.005746709115597273,0.623397027731292,0.07499999999999998,0.5201083548140026,0.3935881742073474,65561.8
Facebook,1.5,0.1,1.0,0.21787540092608187,0.76,0.004918266052857152,0.6141639764848696,0.19999999999999996,0.525933959359793,0.3890332544823235,68258.6
Facebook,1.5,0.2,0.1,0.25340702230787404,0.72,0.0029181859671848134,0.6444996942935804,0.35,0.4096913753187811,0.2665752179852425,61582.4
Facebook,1.5,0.2,0.2,0.24333837826706955,0.725,0.004327247110355319,0.5883350769541642,0.3999999999999999,0.4290735415581922,0.2511322905537078,63532.2
Facebook,1.5,0.2,0.3,0.2376397450223358,0.78,0.0034912610800210235,0.556249519798027,0.42499999999999993,0.4697979646708189,0.3057119150889559,67772.2
Facebook,1.5,0.2,0.4,0.215351414408356,0.6599999999999999,0.012245097587958826,0.5962445428120418,0.42499999999999993,0.5417623221231144,0.38471960345956535,64861.0
Facebook,1.5,0.2,0.5,0.23632507326471938,0.7,0.006129603223077417,0.5721298028533743,0.24999999999999994,0.49480460312346963,0.31283575583841594,66177.6
Facebook,1.5,0.2,0.6,0.22117972842573502,0.725,0.004366616231783016,0.6078553335563217,0.32499999999999996,0.479342256345973,0.3344619905493621,66901.2
Facebook,1.5,0.2,0.7,0.23672920386057408,0.75,0.003770621294822249,0.6324040645091439,0.04999999999999999,0.46757077591836166,0.32169236318313976,68380.8
Facebook,1.5,0.2,0.8,0.21950138537148237,0.725,0.0032775153219018875,0.5880900797343717,0.27499999999999997,0.4646710202765882,0.35383951320986823,68110.0
Facebook,1.5,0.2,0.9,0.19695326169456126,0.705,0.011305005866235212,0.6232754114849277,0.3749999999999999,0.5507490977367715,0.4103438930931146,65760.4
Facebook,1.5,0.2,1.0,0.22115438135326632,0.73,0.007652402211985281,0.5642487851069615,0.07499999999999998,0.5131887361560824,0.3502667257851446,68113.6
Facebook,1.5,0.3,0.1,0.2413463943230906,0.75,0.0013237393398472766,0.618557102314025,0.3499999999999999,0.3843043768082638,0.2582659420679806,63490.8
Facebook,1.5,0.3,0.2,0.24251923996448915,0.735,0.0011442455214100706,0.548311455822234,0.32499999999999996,0.43251663488077174,0.284568737642409,68738.8
Facebook,1.5,0.3,0.3,0.23661696079132088,0.705,0.004488806475334239,0.5876828414560945,0.22499999999999995,0.4291528539597521,0.278394876978522,66758.2
Facebook,1.5,0.3,0.4,0.24166267721006718,0.725,0.0027938292114052937,0.6157047353651396,0.5499999999999999,0.37239262553857577,0.26227766791023566,65957.2
Facebook,1.5,0.3,0.5,0.22556032283388502,0.73,0.007585951257173778,0.6128530829617527,0.42499999999999993,0.47639978919242365,0.3392955739427124,68619.4
Facebook,1.5,0.3,0.6,0.21324696376105937,0.75,0.002909878280110157,0.6097973948787546,0.17499999999999996,0.4549443218970638,0.32023467135864314,66376.4
Facebook,1.5,0.3,0.7,0.2274102334551887,0.74,0.004251448923344462,0.5132060339101043,0.29999999999999993,0.5129108097107838,0.34298483448054623,72102.4
Facebook,1.5,0.3,0.8,0.22760119686407512,0.735,0.0061793342743824324,0.6282471133166976,0.4999999999999999,0.46339354555514634,0.3102895409682689,66594.6
Facebook,1.5,0.3,0.9,0.22358106596009525,0.705,0.006344330165409537,0.5817614136819836,0.14999999999999997,0.47231659576521456,0.30955303058955475,69267.2
Facebook,1.5,0.3,1.0,0.20979425989498307,0.705,0.0059170317511760325,0.5635026275960809,0.17499999999999996,0.506313342845715,0.33497409727702043,69427.8
Facebook,1.5,0.4,0.1,0.2375566286305224,0.6799999999999999,0.004562293289327914,0.6389234323512497,0.4499999999999999,0.3848482311109499,0.26158388576951097,64478.2
Facebook,1.5,0.4,0.2,0.2344340775066232,0.725,0.0026150370290930723,0.5679333045237391,0.37499999999999994,0.39357339933919666,0.23306886238557017,67476.4
Facebook,1.5,0.4,0.3,0.23120599889662402,0.73,0.003401595938230509,0.5787100552638448,0.5499999999999999,0.40647520394126263,0.2699057475314126,67901.2
Facebook,1.5,0.4,0.4,0.22687895082728118,0.745,0.0010500398405553543,0.5867361933955213,0.4999999999999999,0.39041617841037773,0.2805917988598195,68494.4
Facebook,1.5,0.4,0.5,0.22571025662866906,0.74,0.007030593580924805,0.6042843807041594,0.3249999999999999,0.4884297722227073,0.3202613161434526,67196.8
Facebook,1.5,0.4,0.6,0.20410159163845676,0.71,0.006963544861300713,0.546636235480124,0.575,0.5056163483657301,0.3514809086413492,70339.8
Facebook,1.5,0.4,0.7,0.22537003446964046,0.6950000000000001,0.0032791046228273744,0.5886940789035531,0.3999999999999999,0.37903383645983535,0.27804166467411484,67980.6
Facebook,1.5,0.4,0.8,0.19889965060744402,0.6799999999999999,0.008462054939636018,0.5984393468531513,0.6499999999999998,0.5071247142545028,0.3364930110624625,67737.8
Facebook,1.5,0.4,0.9,0.20466597464200556,0.675,0.007911914964377993,0.6495828528122464,0.5999999999999999,0.48743400799251707,0.3693091989963448,67955.0
Facebook,1.5,0.4,1.0,0.21775595116511673,0.695,0.010204752863770582,0.5433891963337045,0.3499999999999999,0.49427387570565057,0.335835881590778,70369.0
Facebook,1.5,0.5,0.1,0.2183611212677063,0.735,0.003140025861485096,0.6416933851936175,0.7749999999999998,0.4042503294620092,0.28375054403441785,65816.4
Facebook,1.5,0.5,0.2,0.22684787617288055,0.75,0.0026894717821732204,0.5819512347308229,0.5249999999999999,0.37359763799986623,0.24281221880053971,66736.8
Facebook,1.5,0.5,0.3,0.2317706707829227,0.705,0.007348709161721157,0.6033577800852292,0.4999999999999999,0.4051669848516076,0.2672180391651653,67586.4
Facebook,1.5,0.5,0.4,0.2154642246421723,0.665,0.00797433952689142,0.636760486485581,0.3999999999999999,0.417253005957899,0.276262675718353,65304.2
Facebook,1.5,0.5,0.5,0.19961784381083642,0.72,0.009330081795924367,0.5729543267482378,0.6249999999999998,0.5085579038751098,0.3445555256074547,69626.8
Facebook,1.5,0.5,0.6,0.21492466437829663,0.6599999999999999,0.006586118452811771,0.5727655019058695,0.5999999999999999,0.459231417315514,0.293085483825707,69527.4
Facebook,1.5,0.5,0.7,0.20752580864604772,0.71,0.0060682584443131505,0.6151735854533126,0.5999999999999999,0.45556009097133765,0.33884333330680966,68519.2
Facebook,1.5,0.5,0.8,0.2098541069543586,0.74,0.005291037240022918,0.6455564735455046,0.7249999999999999,0.40110070227373135,0.2732875190659735,66378.2
Facebook,1.5,0.5,0.9,0.2113043728175905,0.745,0.010213068934494286,0.6512721564699502,0.4999999999999999,0.4547688417022776,0.27536406721963225,68410.6
Facebook,1.5,0.5,1.0,0.20423046287134822,0.72,0.0033882005101157076,0.5662153031449428,0.5499999999999999,0.4032189615559945,0.2736233724430884,68077.4
Facebook,2,0.1,0.1,0.2763167351494974,0.6,0.005539723533455686,0.5944116551904968,0.22499999999999995,0.475161151257673,0.2580895313722341,65225.8
Facebook,2,0.1,0.2,0.2573653868106781,0.735,0.003991646936971326,0.5906480723779054,0.14999999999999997,0.42781625950563196,0.27793842230943794,65828.6
Facebook,2,0.1,0.3,0.26036022375323287,0.735,0.0041106115902895205,0.5174259220134129,0.12499999999999997,0.5069269918906133,0.320268562918476,69573.8
Facebook,2,0.1,0.4,0.25733905243491373,0.72,0.0046202464901640705,0.5031617322833865,0.12499999999999997,0.5182945725864953,0.30559097345154385,71039.8
Facebook,2,0.1,0.5,0.2520302146343849,0.575,0.007515855639239453,0.5277790621081377,0.09999999999999998,0.550291006930878,0.32786455265899184,70626.0
Facebook,2,0.1,0.6,0.25937117163194356,0.755,0.004650372532138097,0.4442324515192427,0.12499999999999997,0.5496326306900183,0.361933456612208,75746.2
Facebook,2,0.1,0.7,0.2417275737229223,0.695,0.00988095744436956,0.5363641788852758,0.24999999999999994,0.5863905728241832,0.380349411532235,73830.0
Facebook,2,0.1,0.8,0.24472133025120257,0.765,0.006049078116292915,0.5500272152803147,0.07499999999999998,0.5446006603721953,0.3672080933480878,74978.0
Facebook,2,0.1,0.9,0.23433965826085398,0.76,0.0045078879600769445,0.46810702008576655,0.17499999999999996,0.5563958101897442,0.4065900468111433,75959.4
Facebook,2,0.1,1.0,0.22834157773296018,0.735,0.012479841233237973,0.4778655840518432,0.19999999999999996,0.5986670109833229,0.3923160200883705,73519.0
Facebook,2,0.2,0.1,0.2616567036468391,0.6849999999999999,0.0028494861792707467,0.508497430188588,0.6999999999999998,0.4765129778471701,0.24198340022111214,68006.2
Facebook,2,0.2,0.2,0.2507733948652649,0.655,0.005777572350830016,0.5087125182306579,0.24999999999999994,0.4507827316213354,0.24608480862882437,68572.6
Facebook,2,0.2,0.3,0.23914601461831003,0.725,0.009460191124437922,0.5287924067536871,0.22499999999999995,0.502899147979362,0.34110572091262137,70842.2
Facebook,2,0.2,0.4,0.24711961757031195,0.705,0.003013740428009796,0.5185797476535516,0.19999999999999996,0.5227713336888484,0.33184122935686594,72953.2
Facebook,2,0.2,0.5,0.23822144248051752,0.76,0.004288769311028794,0.5300815780350566,0.27499999999999997,0.5078036217573262,0.3170970016721775,70520.8
Facebook,2,0.2,0.6,0.22703981170130377,0.725,0.005907122347064417,0.4879433120497568,0.17499999999999996,0.5400683581458046,0.38454285368603724,72940.4
Facebook,2,0.2,0.7,0.22979708953533223,0.735,0.010625974142826148,0.4767823691870051,0.17499999999999996,0.6086680747505255,0.3759959646769202,74789.2
Facebook,2,0.2,0.8,0.22622185433734315,0.67,0.011250782167473935,0.5337997107570966,0.24999999999999994,0.5804959431609313,0.3680439702874813,72368.8
Facebook,2,0.2,0.9,0.23511466274552237,0.735,0.007690667400996739,0.4818961147582259,0.29999999999999993,0.5622105662955501,0.35384113769058123,75834.8
Facebook,2,0.2,1.0,0.21504560583040527,0.74,0.01086522051739035,0.4918561751546087,0.27499999999999997,0.5728396112170111,0.37202793748722635,76606.2
Facebook,2,0.3,0.1,0.25056485583495147,0.74,0.00547666004426406,0.5207374137495081,0.4749999999999999,0.4846776901241093,0.25236724694162815,69954.8
Facebook,2,0.3,0.2,0.23998698652922296,0.575,0.0041555884724544835,0.5401005718460257,0.5249999999999999,0.5048263978062005,0.29660883949368505,69193.2
Facebook,2,0.3,0.3,0.24353470888902753,0.73,0.004414133742847447,0.5282099518254465,0.29999999999999993,0.4509153872943271,0.26296100341546086,71922.8
Facebook,2,0.3,0.4,0.2365949510761513,0.755,0.00255909113009005,0.5134313684946148,0.24999999999999994,0.46070007998654905,0.2916612895403335,73423.6
Facebook,2,0.3,0.5,0.2490077363002418,0.7150000000000001,0.007201920766999161,0.5146808750761631,0.3999999999999999,0.49726350009925147,0.28820735804566305,73736.6
Facebook,2,0.3,0.6,0.24211578708970194,0.755,0.003659025692114496,0.558416559748309,0.14999999999999997,0.4676012547342128,0.2922677934234913,73956.4
Facebook,2,0.3,0.7,0.23023328237532298,0.73,0.007039303715193351,0.46698790804610113,0.7249999999999999,0.5643829041529441,0.3778925462544893,76799.8
Facebook,2,0.3,0.8,0.2238066759530068,0.5650000000000001,0.00925838292571943,0.4436003240654909,0.19999999999999996,0.5889990160187082,0.37682061719073656,76305.0
Facebook,2,0.3,0.9,0.2189905969309204,0.725,0.007604607921520898,0.4770292683991487,0.32499999999999996,0.5667456653085592,0.40950550277819014,76818.8
Facebook,2,0.3,1.0,0.2076121964361401,0.74,0.008968345399029503,0.47400124792357384,0.4749999999999999,0.5842311855492641,0.4040240592296776,76017.4
Facebook,2,0.4,0.1,0.24142871407410277,0.7150000000000001,0.005027604251109848,0.501087518737006,0.4749999999999999,0.4739186192247848,0.27139964774558656,71060.8
Facebook,2,0.4,0.2,0.265634234541099,0.72,0.0034845429074355574,0.5115424586459671,0.5999999999999999,0.4246826950507724,0.2049789533518767,71141.8
Facebook,2,0.4,0.3,0.24664799222800032,0.5700000000000001,0.0037179608022121662,0.5315405067896106,0.37499999999999994,0.4510548698014136,0.279084498097878,72593.0
Facebook,2,0.4,0.4,0.21283022963539402,0.6900000000000001,0.007576801903953651,0.46294754671499605,0.7249999999999999,0.5684057476450177,0.40846804696758,73879.2
Facebook,2,0.4,0.5,0.2137289903928846,0.71,0.010307438553874199,0.45947427583332595,0.6249999999999999,0.5771675769714028,0.38916517385890986,75146.2
Facebook,2,0.4,0.6,0.24299129168699268,0.75,0.00569835140656397,0.4750560475720905,0.17499999999999996,0.5337518809456853,0.3260725722738371,75933.6
Facebook,2,0.4,0.7,0.21007435964434276,0.63,0.007705537383156924,0.4812877460198278,0.7749999999999998,0.5347202089370122,0.34595445465523555,74358.6
Facebook,2,0.4,0.8,0.2257063267342477,0.675,0.01273506762101288,0.5651482838392086,0.575,0.5335707521340557,0.3018412200811852,74444.4
Facebook,2,0.4,0.9,0.20517718928365367,0.6799999999999999,0.013207284641809139,0.5364181858912818,0.8249999999999998,0.572855960342965,0.40495503456997783,75053.6
Facebook,2,0.4,1.0,0.21881907948258084,0.7150000000000001,0.009578945844736522,0.49842545384771764,0.5749999999999998,0.5684617673002837,0.35490130494164834,75005.0
Facebook,2,0.5,0.1,0.2553493574325545,0.605,0.0023604448796080424,0.5193397225793763,0.42499999999999993,0.4015870897777516,0.25815281045454586,72063.4
Facebook,2,0.5,0.2,0.23917158784206452,0.735,0.004720751021898608,0.552294095677564,0.37499999999999994,0.42371715150871053,0.25251359618427127,71703.8
Facebook,2,0.5,0.3,0.2435750139389396,0.75,0.0038523150837152255,0.5023623714296425,0.4499999999999999,0.42544968328797095,0.260718790071939,74405.4
Facebook,2,0.5,0.4,0.2360193538849024,0.75,0.005030585595629118,0.45804400107079923,0.19999999999999996,0.4489665561014686,0.2750905083285618,76266.0
Facebook,2,0.5,0.5,0.22746236043283888,0.645,0.006927234965334053,0.5108733904328587,0.42499999999999993,0.49228229231008686,0.28935115334699163,74061.4
Facebook,2,0.5,0.6,0.20983441396909286,0.6799999999999999,0.009749881686061331,0.5113893296712251,0.6749999999999998,0.55056662736858,0.3818331409862251,74288.2
Facebook,2,0.5,0.7,0.22547313244316514,0.745,0.007962245359695414,0.5349802222325366,0.4499999999999999,0.532344643508368,0.32241259572659803,75733.0
Facebook,2,0.5,0.8,0.24483420262925626,0.7,0.007563084419598952,0.4615998641013026,0.24999999999999994,0.5009054684331528,0.30321455770924954,77868.0
Facebook,2,0.5,0.9,0.21562046885271496,0.5549999999999999,0.007936464148364863,0.495097243358323,0.3999999999999999,0.5294078372270649,0.30840525705438526,75674.6
Facebook,2,0.5,1.0,0.20722436289051993,0.77,0.004002707748501829,0.5430376081209393,0.4499999999999999,0.5098119668432718,0.346758740153381,75753.8
Facebook,2.5,0.1,0.1,0.27441396980941957,0.755,0.003418785498753103,0.5064752212124745,0.24999999999999994,0.4625774531747589,0.23622053479990096,70819.8
Facebook,2.5,0.1,0.2,0.2855805394020947,0.725,0.0054561043248652664,0.488994105978881,0.19999999999999996,0.4940793914014936,0.23794936308885836,70861.0
Facebook,2.5,0.1,0.3,0.2819173121251703,0.74,0.002814003627049854,0.47146074636569246,0.09999999999999998,0.507203904151319,0.25940805367978426,72762.2
Facebook,2.5,0.1,0.4,0.26912505410759513,0.74,0.003821798785838041,0.4635366316385133,0.09999999999999998,0.519808122687578,0.287785549781256,72264.8
Facebook,2.5,0.1,0.5,0.23782205190598024,0.585,0.007450977796175692,0.4753493563690327,0.22499999999999995,0.5724451136530904,0.3368463438480256,74946.2
