variant,eps,exper,edges,nmi,evc_overlap,evc_MAE,deg_kl,diam_rel,cc_rel,mod_rel
stage1,2.5,4,114899,0.3789776411623448,0.95,0.0029928075129565987,1.0833799292702173,0.3846153846153846,0.5401819124761718,0.20429048426385787
stage2,2.5,4,112983,0.38832639064892704,0.9583333333333334,0.002888355548975429,1.1255256259418578,0.3846153846153846,0.5286309924315409,0.19058743573004214
both,2.5,4,112983,0.38910749388248567,0.9583333333333334,0.002999871875315836,1.1005579234697622,0.46153846153846145,0.5290081711300775,0.19034891318811858
none,2.5,5,117434,0.3636447102650203,0.9416666666666667,0.004231461146558483,1.0708223176509573,0.3846153846153846,0.6188434953637825,0.2765364938962192
stage1,2.5,5,117434,0.36538216003535484,0.9416666666666667,0.004489805885105554,1.1006596305993337,0.3846153846153846,0.6176637741482891,0.27651459048644894
stage2,2.5,5,115506,0.38142322395407824,0.9416666666666667,0.004229451113131307,1.1548058522635332,0.3846153846153846,0.6111427171026533,0.2678272555624035
both,2.5,5,115506,0.3810240012163592,0.9416666666666667,0.00448626687377549,1.2070535900868606,0.3846153846153846,0.6106625459676244,0.26760233125868826
none,2.5,6,116021,0.36757079651327873,0.95,0.0029261034935329374,1.1026242380338647,0.3846153846153846,0.524342568308359,0.19362493679791165
stage1,2.5,6,116021,0.36971817317709155,0.95,0.0030564064639949716,1.0932907276094161,0.3846153846153846,0.5262489578007062,0.19353614534223565
stage2,2.5,6,114044,0.37959240464878063,0.95,0.002925175219336671,1.1143714588791662,0.3846153846153846,0.5127636339784399,0.17894570052026398
both,2.5,6,114044,0.3816414370665248,0.95,0.0030690607375302484,1.1625239860267942,0.46153846153846145,0.5145289717431079,0.17904119996588863
none,2.5,7,115051,0.3664622611808267,0.95,0.00165555403251154,1.0117014676700147,0.46153846153846145,0.44078692007336695,0.16558479407465446
stage1,2.5,7,115051,0.3695058320886411,0.9416666666666667,0.0017068053131379228,1.0122480137558767,0.46153846153846145,0.46317904683496425,0.16553202843767037
stage2,2.5,7,113479,0.3717890421568492,0.95,0.001654587040305415,1.0497562428327651,0.46153846153846145,0.4283566612324905,0.1495176313633418
both,2.5,7,113479,0.37306939810177014,0.9416666666666667,0.001707177043511031,1.0112408149967576,0.46153846153846145,0.45159535622914915,0.14935738399933934
none,2.5,8,115295,0.3662517431279293,0.9583333333333334,0.003193657580171089,1.041204461087721,0.3846153846153846,0.5140443086948421,0.1887942267741136
stage1,2.5,8,115295,0.36864869913181997,0.9583333333333334,0.0033306065384806154,1.0546298001412393,0.3846153846153846,0.5146576306047996,0.18874825140530602
stage2,2.5,8,113517,0.37446278990907483,0.9583333333333334,0.003191995080494833,1.123815006906506,0.46153846153846145,0.5033051128575506,0.17544246387590312
both,2.5,8,113517,0.3771313437397877,0.9583333333333334,0.0033224959228850773,1.1118645427201899,0.3846153846153846,0.5042633859932125,0.17560241973577723
none,2.5,9,115598,0.3727356946348564,0.9666666666666667,0.0018343098512298179,1.0848195225173443,0.3846153846153846,0.4640872365013803,0.14072743242099772
stage1,2.5,9,115598,0.3746985147604707,0.9666666666666667,0.0018787074241703818,1.0984471895481722,0.3846153846153846,0.4666963342844278,0.1406368688343662
stage2,2.5,9,113695,0.38323684774417044,0.9666666666666667,0.0018338701339314257,1.1684459486302348,0.3846153846153846,0.4518571996967462,0.12480843375892826
both,2.5,9,113695,0.3862489332092717,0.9666666666666667,0.0018865640020880082,1.1660640550627739,0.3846153846153846,0.45533524936041014,0.12520241827052264
none,3.0,0,116461,0.3562410090937441,0.9333333333333333,0.004146077601277315,0.973757672820588,0.46153846153846145,0.5767013693666111,0.235364372153215
stage1,3.0,0,116461,0.3578159191752098,0.9333333333333333,0.004338964325367448,0.9801378357184406,0.46153846153846145,0.577462182008547,0.23525410840645677
stage2,3.0,0,114893,0.3682769057791827,0.9333333333333333,0.004144776331553858,1.004267386695744,0.3846153846153846,0.5691926501148054,0.2250818896504055
both,3.0,0,114893,0.3706203710174068,0.9333333333333333,0.004361954214293635,0.910110985657918,0.46153846153846145,0.5698533853820114,0.2249390087659125
none,3.0,1,116291,0.3492450597799819,0.95,0.0013170052261878673,0.9273806692979293,0.46153846153846145,0.42743874590965236,0.18541699595011743
stage1,3.0,1,116291,0.3523134473321138,0.9416666666666667,0.0013776206975077828,0.9429011441405529,0.3846153846153846,0.46133696054940165,0.18533095820199277
stage2,3.0,1,114813,0.3559811249456339,0.95,0.0013167565923128725,0.971435284512032,0.46153846153846145,0.41551797299164894,0.1705228704919997
both,3.0,1,114813,0.3588850575735897,0.9416666666666667,0.0013919166592013448,0.9537241170677934,0.46153846153846145,0.44873213278465557,0.1704072361202248
none,3.0,2,115023,0.37791825786419464,0.9666666666666667,0.002594945338463341,0.9395746612338797,0.46153846153846145,0.4500374100047811,0.11840425000645113
stage1,3.0,2,115023,0.38007751454654365,0.9666666666666667,0.0027062293089241893,0.9478736339933177,0.46153846153846145,0.450200092785608,0.11840376961747343
stage2,3.0,2,113071,0.391168113819311,0.9666666666666667,0.0025938224080502303,1.0267446089047152,0.46153846153846145,0.4367104009600262,0.10492677819375511
both,3.0,2,113071,0.39425472513570753,0.9666666666666667,0.0026760161391892034,1.1123725843776415,0.3846153846153846,0.43687251029790664,0.10486777324036421
none,3.0,3,114440,0.3765348964161503,0.9333333333333333,0.0010229315264057683,1.1173557179673168,0.46153846153846145,0.31862799096171096,0.0911361134245439
stage1,3.0,3,114440,0.3791125059686048,0.9333333333333333,0.0010185544372521278,1.1327441690905469,0.3846153846153846,0.3369366322484589,0.0910112164646489
stage2,3.0,3,112603,0.3900323895563265,0.9333333333333333,0.00102288658138741,1.1955774074447751,0.46153846153846145,0.3022812288988666,0.07497397507169659
both,3.0,3,112603,0.39129948234373213,0.9333333333333333,0.0010237193705926947,1.205942195868612,0.3846153846153846,0.32149828611613346,0.07466901268613947
none,3.0,4,113328,0.3614267192596828,0.875,0.0008909841593833071,1.0245085775706972,0.3846153846153846,0.2708905721293501,0.20821054322791088
stage1,3.0,4,113328,0.3641373360499774,0.8833333333333333,0.0008903413138905759,0.9969266800624077,0.3846153846153846,0.3570852406636849,0.20809118333187657
stage2,3.0,4,111900,0.3691922545815469,0.875,0.0008867186368116316,1.0932770191484609,0.3846153846153846,0.25439427812694454,0.19319309867461731
both,3.0,4,111900,0.37278550806258715,0.875,0.000885955097317346,1.0531785367798627,0.3846153846153846,0.34189729060215596,0.19327975396157843
none,3.0,5,112653,0.37198212863342534,0.8666666666666667,0.0007239752562000773,1.0593435213290046,0.46153846153846145,0.24949363806259278,0.17921459307325185
stage1,3.0,5,112653,0.37393361712568723,0.8666666666666667,0.0007214762406411052,1.0247286498396684,0.3846153846153846,0.3477174371850485,0.17916523007170335
stage2,3.0,5,111221,0.375573692230201,0.8666666666666667,0.0007203775791646649,1.064968508715753,0.3846153846153846,0.2314457670912083,0.16295795992933892
both,3.0,5,111221,0.3789212776876061,0.8583333333333333,0.0007158014238994151,1.0516169804819693,0.3846153846153846,0.33558409970665687,0.16314961193429117
none,3.0,6,114019,0.369470010771237,0.8916666666666667,0.000704729042576737,0.8953085378435129,0.46153846153846145,0.32931159631259166,0.1030321725595988
stage1,3.0,6,114019,0.3716901370076177,0.9,0.0006877899033121311,1.0030435820771746,0.3846153846153846,0.35214997310457385,0.10296424338760485
stage2,3.0,6,112357,0.3738947043156973,0.8916666666666667,0.000705357387627364,1.0149831958365825,0.46153846153846145,0.31179521837993124,0.08416630792226616
both,3.0,6,112357,0.3772081408849829,0.8916666666666667,0.0006810860536339044,0.931449874812529,0.46153846153846145,0.3349037536973781,0.08413584644573883
none,3.0,7,116837,0.3550434719674187,0.9416666666666667,0.002482997599032055,0.9494352911878402,0.3846153846153846,0.4624744973414152,0.17563776230325184
stage1,3.0,7,116837,0.35765564984517134,0.9416666666666667,0.0025349940679709826,0.9675492704890367,0.3846153846153846,0.4857847465226461,0.175563874782153
stage2,3.0,7,115361,0.36924933237093505,0.9416666666666667,0.0024817041794609625,1.0144231908035701,0.3846153846153846,0.45269198070669403,0.16391622260554395
both,3.0,7,115361,0.369273410411921,0.9416666666666667,0.0025527480842824773,0.9709462104013943,0.3846153846153846,0.4767063741774733,0.1636324087392259
none,3.0,8,115475,0.3762921508424603,0.9166666666666666,0.002864556290184872,1.0408314766023068,0.3846153846153846,0.5462303321013516,0.18077169011893313
stage1,3.0,8,115475,0.37837756461609184,0.9166666666666666,0.0030136387954404994,1.0634789793936603,0.3846153846153846,0.546812208177915,0.18065783517122502
stage2,3.0,8,113782,0.386490148007242,0.9166666666666666,0.0028641630327556444,1.1194357065604559,0.3846153846153846,0.5364642658015374,0.16774057079738164
both,3.0,8,113782,0.38910229471534846,0.925,0.002994509627686,1.1078118380976631,0.3846153846153846,0.5369901519077951,0.1676445752310751
none,3.0,9,114397,0.3701220743895375,0.925,0.0008355343275304655,1.0618516996805443,0.3846153846153846,0.3379341317494395,0.16832427712752449
stage1,3.0,9,114397,0.3714664172530379,0.925,0.0008335595785784992,1.029435666567091,0.3846153846153846,0.3904365547156536,0.16828044921774146
stage2,3.0,9,112912,0.38274322796767657,0.925,0.0008360516050642137,1.1387324815244635,0.3846153846153846,0.32462367458435204,0.15514920930110304
both,3.0,9,112912,0.38404452636217723,0.9333333333333333,0.0008404941820069581,1.1524064157264176,0.3846153846153846,0.37750644958817886,0.15519615985547658
none,3.5,0,113715,0.3555205791381543,0.8916666666666667,0.000612164920750727,0.8949307348920656,0.46153846153846145,0.2849477075586054,0.27972262274149334
stage1,3.5,0,113715,0.35962411127912136,0.8916666666666667,0.0005937531105475245,0.9229856087111333,0.46153846153846145,0.4074975685313978,0.2795927030900681
stage2,3.5,0,112675,0.35681714274948423,0.8916666666666667,0.0006103640915581796,0.9264474833957179,0.46153846153846145,0.27089972437731136,0.2668941864660326
both,3.5,0,112675,0.36125846796062433,0.8916666666666667,0.0005949043692201492,0.9385839788613383,0.3846153846153846,0.4048264628520925,0.26678477241117765
none,3.5,1,114630,0.3486788177809552,0.95,0.0013900351505144717,0.893495409964665,0.3846153846153846,0.40232802701000914,0.20249280306519
stage1,3.5,1,114630,0.3528923952215495,0.95,0.0014254826810945682,0.906280611635896,0.3846153846153846,0.4569135810809702,0.20242700957790472
stage2,3.5,1,113304,0.3540090772232309,0.95,0.001390883381925436,0.9256758288834098,0.3846153846153846,0.3903525302325557,0.18849145652630842
both,3.5,1,113304,0.35727406729394606,0.9416666666666667,0.0014231280800869582,0.8855154600441517,0.3846153846153846,0.44254074777176566,0.18852045353465302
none,3.5,2,113420,0.34864643884368823,0.85,0.0006725623249347842,0.9393073636046049,0.3846153846153846,0.2997766212802953,0.20858129426708366
stage1,3.5,2,113420,0.3528183236012446,0.85,0.0006423722029773417,0.9544318055881321,0.46153846153846145,0.3871135804027859,0.20847247978890443
stage2,3.5,2,112079,0.3552105238694146,0.85,0.0006694891360790064,0.9568810381082802,0.46153846153846145,0.2839405909186937,0.19436813392615238
both,3.5,2,112079,0.3598445422931426,0.85,0.0006490076649104199,0.978173824538422,0.3846153846153846,0.37921286596397413,0.19448900613711465
none,3.5,3,114300,0.3607344901673913,0.9583333333333334,0.0019987787892894898,1.0035969915081018,0.3846153846153846,0.4723755635687168,0.17836161503864298
stage1,3.5,3,114300,0.3641017476618613,0.9583333333333334,0.0021102813710663576,1.0487382502446307,0.3846153846153846,0.4965651864914017,0.17828168651842954
stage2,3.5,3,112722,0.37046338599583417,0.9583333333333334,0.0019986435351568997,1.036769876799798,0.3846153846153846,0.46166358176312133,0.16442149940123854
both,3.5,3,112722,0.37181557603517895,0.95,0.0020846396988002587,1.0537255356289057,0.3846153846153846,0.48679921256474357,0.16440430062699923
none,3.5,4,112747,0.3559862517668875,0.8083333333333333,0.0012558561429838768,0.9898584696690921,0.46153846153846145,0.2512111308504809,0.2973590515043681
stage1,3.5,4,112747,0.3600162206404729,0.8,0.0012879536594267965,0.9867962055682277,0.46153846153846145,0.4019901154786385,0.2973010302083663
stage2,3.5,4,111633,0.35788848232464926,0.8083333333333333,0.0012523927075948483,0.9915470402998598,0.46153846153846145,0.23471939723021967,0.28352916153458635
both,3.5,4,111633,0.36357419844658756,0.8,0.0012810017931621164,1.0124846122409292,0.46153846153846145,0.3875504966548814,0.28347060248674755
none,3.5,5,115594,0.34660434510854177,0.9416666666666667,0.0010159461426448339,0.9271149949773763,0.3846153846153846,0.3703268666568963,0.22318683429643582
stage1,3.5,5,115594,0.3507519580818608,0.9416666666666667,0.001042861867859944,0.9048591345407758,0.3846153846153846,0.44831654149726313,0.22314387234678137
stage2,3.5,5,114380,0.3550518539870506,0.9416666666666667,0.001015767009208711,0.9208423749316932,0.3846153846153846,0.3583665694204244,0.21042753731254718
both,3.5,5,114380,0.35798338217967635,0.9416666666666667,0.0010523161431292998,0.951231432061708,0.3846153846153846,0.44002804539851303,0.2103356922101559
none,3.5,6,115827,0.3596730164083539,0.9333333333333333,0.002604778413294369,0.9140313308490058,0.46153846153846145,0.44242226807564233,0.17318673051722272
stage1,3.5,6,115827,0.36355939857479413,0.9416666666666667,0.0027524747950332146,0.7986457888249098,0.3846153846153846,0.4846974283813512,0.17310544925415852
stage2,3.5,6,114535,0.36367161091770367,0.9333333333333333,0.002603948656732528,0.8884536977606601,0.3846153846153846,0.4321605605132192,0.1595644451966074
both,3.5,6,114535,0.3681534533065081,0.9333333333333333,0.002704724526386201,0.8868148119574341,0.46153846153846145,0.4784886423534647,0.15952676815917788
none,3.5,7,114536,0.35670890576231135,0.9583333333333334,0.0018907111921735579,0.8260142394775287,0.46153846153846145,0.4444784825846797,0.19269769782533375
stage1,3.5,7,114536,0.360515249315349,0.9583333333333334,0.0019606633151767667,0.9318646934194188,0.46153846153846145,0.4810313407437321,0.19256308895132884
stage2,3.5,7,113108,0.36087401623029963,0.9583333333333334,0.0018897945703797883,0.8338866121282252,0.46153846153846145,0.4329402210367109,0.17747697770807203
both,3.5,7,113108,0.36478639499332977,0.9583333333333334,0.0020112628347480955,0.9257741218619188,0.46153846153846145,0.46992979089211484,0.1772626907579086
none,3.5,8,114195,0.36246778093968635,0.9333333333333333,0.0011383257484144256,0.9339889985058607,0.3846153846153846,0.32610906524989,0.16669708931941912
stage1,3.5,8,114195,0.3656802982491779,0.9333333333333333,0.0011217618919273158,0.9264669106323602,0.3846153846153846,0.3929201187316121,0.16663032155307841
stage2,3.5,8,112804,0.36725896524208784,0.9333333333333333,0.0011377786093948335,0.9677360086978368,0.46153846153846145,0.31161259675082115,0.15101135140246374
both,3.5,8,112804,0.3699682896424262,0.9333333333333333,0.0011070973378807187,0.9422144197545073,0.3846153846153846,0.37947177031778445,0.1509616058429243
none,3.5,9,112252,0.35536434315307835,0.8083333333333333,0.001284597932647276,0.9567000917594184,0.46153846153846145,0.24046990127832754,0.3005748849719745
stage1,3.5,9,112252,0.35857091898309756,0.8083333333333333,0.0012997737759423678,0.9583405807641264,0.46153846153846145,0.3897218306198788,0.3004753763923511
stage2,3.5,9,111162,0.3579401304745645,0.8083333333333333,0.001282498240268239,0.9851995130433894,0.46153846153846145,0.22370020791649659,0.2872184991149572
both,3.5,9,111162,0.3622375508165975,0.8166666666666667,0.0012834110921205572,0.9743779287147205,0.46153846153846145,0.3906416094791286,0.28713829043750605
